Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Interior Health,FXYGPXRVNENV,2024-11-20,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,22.3
Fraser Health,KK6JQMBEUZPD,2024-11-20,SafePoint,Surrey,Fentanyl,Opioid,22.4
Fraser Health,E3M87NQ2AUK6,2024-11-22,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,21.6
Vancouver Coastal,YKQ8EEJTWTNJ,2024-11-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,RR72TW4KTP8W,2024-11-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,N7HMX9CGJVHF,2024-11-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.5
Interior Health,KWFRGDG7WYCE,2024-11-22,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,19.4
Fraser Health,GJ68F266BGZA,2024-11-22,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,VX629FPE3XCH,2024-11-27,Insite,Vancouver,Down (Unknown Opioid),Opioid,4.3
Fraser Health,M9V4MQ2E4HUB,2024-11-27,SafePoint,Surrey,Down (Unknown Opioid),Opioid,21.6
Vancouver Coastal,MEERFXC3VPGP,2024-11-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.4
Fraser Health,6C42WP6CH23T,2024-11-26,MCS The Haven,Mission,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,D464EWRM9RK6,2024-11-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,8.7
Vancouver Coastal,N9B7UVAX6JHX,2024-11-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.7
Vancouver Coastal,MGKXAJKFT2JW,2024-11-28,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.0
Vancouver Coastal,DWV73MXXQMX9,2024-11-01,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,J68XE8H9GDJP,2024-11-02,Community Resource Centre,Powell River,Fentanyl,Opioid,28.1
Vancouver Coastal,T67P7DPZJUTR,2024-11-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,27.8
Fraser Health,JAE2T7ZYHQ4G,2024-11-04,Fraser Canyon Clinic (Hope),Hope,Fentanyl,Opioid,64.3
Fraser Health,N7GNEG9EQJ84,2024-11-04,Fraser Canyon Clinic (Hope),Hope,Fentanyl,Opioid,33.8
Island Health,ARP83H87BREF,2024-11-04,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,NWD97JZTC622,2024-11-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,28.2
Vancouver Coastal,AGT8EJ2E2YUH,2024-11-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.7
Fraser Health,FMUNV8KJQFJ7,2024-11-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,10.9
Fraser Health,GPNTDVCFWK9E,2024-11-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,10.6
Northern Health,88PQYBVX2Z7Q,2024-11-06,CSUN,Quesnel,Down (Unknown Opioid),Opioid,17.4
Fraser Health,J47ZCFY7KQAF,2024-11-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.2
Interior Health,9HRAPGJM4X62,2024-11-06,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,VXUNEFUF8EY6,2024-11-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,URD4WB94ZRAZ,2024-11-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Vancouver Coastal,KNARBH2DRANN,2024-11-13,Insite,Vancouver,Down (Unknown Opioid),Opioid,9.1
Fraser Health,9BB7XGRCR6PZ,2024-11-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,13.9
Vancouver Coastal,YWHE7YMPXCJK,2024-11-14,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.1
Vancouver Coastal,Y9DCAA6ZD6R9,2024-11-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.4
Fraser Health,QEB7FN2NPM8T,2024-11-15,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,HBRGXX62P2XR,2024-11-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.3
Interior Health,AR3YPEFK2BGY,2024-11-19,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,10.8
Island Health,UQVYM7D49QVT,2024-11-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,13.4
Vancouver Coastal,PNXZXGMFHRRA,2024-11-21,Squamish OPS,Squamish,Fentanyl,Opioid,15.7
Interior Health,J43CQJD7QTJH,2024-11-21,Fairhaven,Penticton,Down (Unknown Opioid),Opioid,18.2
Vancouver Coastal,T78UNEG84E9J,2024-11-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.4
Interior Health,3HFZRAK2ERKG,2024-11-22,Medicine Shoppe Pharmacy,Vernon,Down (Unknown Opioid),Opioid,19.2
Interior Health,JAKNQJ4UZKZY,2024-11-26,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,WTTVVUCBBTPN,2024-11-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.1
Interior Health,ZD2PT2FYVYDG,2024-11-25,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,18.8
Vancouver Coastal,2JMDW97Z79HU,2024-11-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.4
Vancouver Coastal,URTRDFX6HGT7,2024-11-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.4
Vancouver Coastal,GEHNDP74BG2F,2024-11-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.0
Vancouver Coastal,KBMA4VKQKAKY,2024-11-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,R4KA8UAKJD7U,2024-11-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.5
Vancouver Coastal,4DRPAH2W98QA,2024-11-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.0
Fraser Health,MRUF4FEGCP7N,2024-11-27,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,17.6
Island Health,RXTR3Q3FHVZ4,2024-11-21,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,11.5
Island Health,PDMAENDV3DME,2024-11-12,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.3
Island Health,VTN9WF3PX3D4,2024-11-10,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,14.8
Vancouver Coastal,JEPHEY22Q2R6,2024-11-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Interior Health,KYKB3VTYRN8U,2024-11-01,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,EEUJHX3FU6UR,2024-11-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.9
Fraser Health,PEBJFX4V6QWE,2024-11-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,23.0
Vancouver Coastal,C4W76NQKYYF4,2024-11-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,56.5
Vancouver Coastal,PKJ3CCHYEENY,2024-11-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.1
Vancouver Coastal,9ABVYJFFMC2G,2024-11-06,Insite,Vancouver,Fentanyl,Opioid,36.9
Vancouver Coastal,AREPW4PY2WDU,2024-11-06,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.9
Vancouver Coastal,HAM9A6A6JE6Q,2024-11-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Fraser Health,QUBJJUGQ2JZR,2024-11-08,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,57.4
Vancouver Coastal,2QQC6ACCMAFF,2024-11-07,Community Resource Centre,Powell River,Fentanyl,Opioid,23.4
Island Health,VXDGXPNEGEUV,2024-11-12,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,25.4
Vancouver Coastal,EEXY8KWVKB9Z,2024-11-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,6P77A2MQZ7PJ,2024-11-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.5
Vancouver Coastal,MWXNJGXJBM8J,2024-11-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.6
Vancouver Coastal,MGGQHBCZYHDK,2024-11-09,Community Resource Centre,Powell River,Fentanyl,Opioid,43.7
Fraser Health,BKUCJQBHMRUE,2024-11-15,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.4
Vancouver Coastal,BYE367QRDVFC,2024-11-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,38.4
Vancouver Coastal,EAACEPZYHTJG,2024-11-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.8
Vancouver Coastal,KDWB3T4NPAMV,2024-11-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,DDY3GWK46W2H,2024-11-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.1
Vancouver Coastal,X38297J67TA9,2024-11-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.0
Vancouver Coastal,MBKAP27H94BT,2024-11-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.2
Island Health,76Y3AN898KHF,2024-11-18,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,28.4
Vancouver Coastal,DHC2GNKHPMEU,2024-11-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,65.8
Vancouver Coastal,2QW2EGFCBQ2Q,2024-11-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.4
Vancouver Coastal,K2EENR6D2BVH,2024-11-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.4
Vancouver Coastal,29664BAKZ4BN,2024-11-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.9
Vancouver Coastal,WTVPJE98CMN7,2024-11-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Fraser Health,RPHKBBX8XUEM,2024-11-15,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,18.8
Vancouver Coastal,YGH3NUDF3UUJ,2024-11-21,Insite,Vancouver,Fentanyl,Opioid,50.7
Island Health,VAEUXPCDW934,2024-11-20,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,20.1
Island Health,N834M4J8PYWZ,2024-11-20,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,FER3QBW6UMPB,2024-11-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.3
Vancouver Coastal,XAP3WBKAYC67,2024-11-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.0
Fraser Health,4BN23YB64A4X,2024-11-21,Food for the Soul,Maple Ridge,Down (Unknown Opioid),Opioid,18.8
Fraser Health,ZJ76UYFBTZ6M,2024-11-21,Food for the Soul,Maple Ridge,Down (Unknown Opioid),Opioid,18.3
Northern Health,7RPVU8Y4MRDE,2024-11-21,POUNDS,Prince George,Down (Unknown Opioid),Opioid,12.9
Vancouver Coastal,TCPJPJV2XRKW,2024-11-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.1
Northern Health,FJJAMFE4RPQK,2024-11-22,POUNDS,Prince George,Down (Unknown Opioid),Opioid,11.9
Fraser Health,ZQ7TDZY8CWGM,2024-11-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,TDU8C2R88EM3,2024-11-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.8
Vancouver Coastal,KUBDPF8NU4CF,2024-11-28,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,6.8
Vancouver Coastal,FNGU3ZPFP342,2024-11-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.5
Vancouver Coastal,RWWHGRBWFWGW,2024-11-29,Get Your Drugs Tested,Vancouver,Heroin,Opioid,37.1
Vancouver Coastal,8NGCAR3DVAXQ,2024-11-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,34.4
Vancouver Coastal,XG9PZN4ATXY8,2024-11-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Vancouver Coastal,CQMME3EMXAD8,2024-11-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,9KHGU8ZGCRVY,2024-11-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,KDDQMGZQFCMR,2024-11-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Vancouver Coastal,VBGGUB98VVDN,2024-11-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.0
Fraser Health,XP6NVKUCQXMW,2024-11-27,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,WT88WEAX99RP,2024-11-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,EKJ7DW3CE873,2024-11-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.3
Vancouver Coastal,9MGGQURJ4JGP,2024-11-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Island Health,DRVRB7ANPKAR,2024-11-23,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.2
Vancouver Coastal,C3ANWFCMGHJ2,2024-11-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.4
Island Health,K9PK4GVZ9C46,2024-11-20,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,22.6
Vancouver Coastal,TVMQJJWBHRBV,2024-11-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,13.6
Vancouver Coastal,YPAW486KUB4F,2024-11-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.7
Vancouver Coastal,TGTN7FFAAVGZ,2024-11-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.4
Island Health,9ZGU3X9N46W3,2024-11-13,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,7.5
Island Health,DEKUZA9P29E9,2024-11-13,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,8.6
Island Health,KUF2CJH7VZ43,2024-11-13,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,8.2
Island Health,X32UBXEN36NK,2024-11-13,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,8.5
Vancouver Coastal,RB6M79ND8VYB,2024-11-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,14.7
Fraser Health,YJYJJ4V9ZTU3,2024-11-08,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,12.8
Fraser Health,R7MW88HGPBUF,2024-11-06,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.1
Interior Health,XF3WN3V8TDRJ,2024-11-01,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,7.4
Fraser Health,EG79D9QH9EB9,2024-11-05,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,10.4
Fraser Health,CY7A8XZCVJNJ,2024-11-04,Fraser Canyon Clinic (Hope),Hope,Down (Unknown Opioid),Opioid,17.1
Vancouver Coastal,RXQRHB2R4YVN,2024-11-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.5
Vancouver Coastal,TADF38NGURA9,2024-11-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,34.7
Interior Health,EN7G976P9KVB,2024-11-21,Fairhaven,Penticton,Down (Unknown Opioid),Opioid,26.4
Interior Health,M3GQGC3VJCMY,2024-11-21,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,15.0
Interior Health,VAJVTWJ263K8,2024-11-21,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,14.5
Interior Health,Y42YD79PACFV,2024-11-20,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,15.3
Vancouver Coastal,VCQEKJ9GJN34,2024-11-20,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.6
Vancouver Coastal,M2XN6PZZCMQH,2024-11-20,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.4
Interior Health,HK9WNXYHCCJ6,2024-11-19,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,16.5
Interior Health,2AKZUDFGQQC8,2024-11-19,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,10.5
Vancouver Coastal,NTWP9KJ2EZWH,2024-11-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.0
Vancouver Coastal,4CGY4Q6ZG7GM,2024-11-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.0
Vancouver Coastal,2R9Z8QA7RAQB,2024-11-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.0
Vancouver Coastal,VZ89U4JTV2XZ,2024-11-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,7.3
Vancouver Coastal,KUCXGD334ZQN,2024-11-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.1
Fraser Health,NQY99X39X9CJ,2024-11-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,7YU9EFYTVD7A,2024-11-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,42.0
Interior Health,MJJPZ99JNV79,2024-11-15,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,20.3
Fraser Health,NAPC7NKUZGAF,2024-11-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,18.2
Fraser Health,Z8UU4RJZCXU4,2024-11-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,31.0
Vancouver Coastal,6CHYA67FZN7C,2024-11-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.4
Fraser Health,BRHE8VZNNMRQ,2024-11-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,23.7
Fraser Health,PZUX9D389AD9,2024-11-12,Outreach Hub,Burnaby,Fentanyl,Opioid,9.9
Vancouver Coastal,ATRUE2BDVEBH,2024-11-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.7
Vancouver Coastal,QY2C8REMYCHW,2024-11-14,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.1
Northern Health,3TQHUH63TCAE,2024-11-07,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.9
Fraser Health,XB6HJKFUKXTM,2024-11-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,43.2
Fraser Health,HUUYR6R2UU2E,2024-11-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.8
Fraser Health,2RJV46GCYCM6,2024-11-05,MCS The Haven,Mission,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,HQ6H33C3CHHM,2024-11-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,WFR26UWUWPFU,2024-11-20,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.3
Interior Health,C966QMEKMYAE,2024-11-01,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,UHT8GD6HWUNT,2024-11-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,5.4
Vancouver Coastal,FG7G32JRTJ94,2024-11-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,9F7FBHW4NA9Q,2024-11-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.4
Interior Health,G6VKBJUPMXUC,2024-11-22,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,16.9
Vancouver Coastal,D6ZMVG2VWGAN,2024-11-20,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.9
Vancouver Coastal,UE8RMJ64W7TH,2024-11-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,40.4
Vancouver Coastal,RZRTVRAERB4Y,2024-11-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,4VFJND6PKWKJ,2024-11-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.2
Vancouver Coastal,NRR6KKY8PFDY,2024-11-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Fraser Health,HYEX72G26ZRY,2024-11-27,SafePoint,Surrey,Down (Unknown Opioid),Opioid,8.4
Interior Health,XAA4WD3VEYKB,2024-11-25,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,18.6
Interior Health,JFAJKEM3EGYR,2024-11-19,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,9HCNCWCJ6Y8R,2024-11-26,Community Resource Centre,Powell River,Fentanyl,Opioid,16.8
Vancouver Coastal,E8379J9GQTXH,2024-11-26,Community Resource Centre,Powell River,Fentanyl,Opioid,16.1
Vancouver Coastal,4UXNNXWAUF36,2024-11-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,42.9
Vancouver Coastal,C3CR3NPNJ9KP,2024-11-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.6
Vancouver Coastal,6HWDGCW6WNRN,2024-11-11,Community Resource Centre,Powell River,Fentanyl,Opioid,19.3
Vancouver Coastal,XMG9BZZTBQ24,2024-11-11,Community Resource Centre,Powell River,Fentanyl,Opioid,21.3
Vancouver Coastal,4DDND72KMDTG,2024-11-01,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,53.6
Vancouver Coastal,XXQCWDPUCUXJ,2024-11-11,Community Resource Centre,Powell River,Fentanyl,Opioid,21.0
Vancouver Coastal,QJHDUDV38E9P,2024-11-22,Squamish OPS,Squamish,Fentanyl,Opioid,20.7
Vancouver Coastal,RGHNZYYXJMN6,2024-11-10,Community Resource Centre,Powell River,Fentanyl,Opioid,22.7
Interior Health,YNYZRCX66P4A,2024-11-27,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,14.4
Vancouver Coastal,6XVMHB9TACPU,2024-11-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,38.2
Interior Health,X7Q234FBFQTA,2024-11-25,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,23.7
Vancouver Coastal,3KUMCXGZGU9U,2024-11-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,9.7
Vancouver Coastal,D9P9PQ7D6DDY,2024-11-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.9
Vancouver Coastal,2GT3M7C7C277,2024-11-23,Community Resource Centre,Powell River,Fentanyl,Opioid,20.0
Interior Health,VXZZQWH8N3UR,2024-11-22,Medicine Shoppe Pharmacy,Vernon,Down (Unknown Opioid),Opioid,18.8
Vancouver Coastal,ERNQG8ZZJGYK,2024-11-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,VK8RJR37GH4R,2024-11-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,7.8
Fraser Health,AGV7C2FCF7N2,2024-11-20,SafePoint,Surrey,Down (Unknown Opioid),Opioid,25.7
Vancouver Coastal,K2VT94BDDVMQ,2024-11-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.3
Interior Health,WWWUU39FYBX9,2024-11-19,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,9.8
Interior Health,V48U4ZAQQR9V,2024-11-15,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,12.6
