Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,J648UK27XD7X,2024-03-13,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.2
Vancouver Coastal,V6JKP9CZR34V,2024-03-13,Insite,Vancouver,Down (Unknown Opioid),Opioid,25.3
Vancouver Coastal,6ZGABEVKWBUP,2024-03-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,30.0
Vancouver Coastal,QDK9EX73XEQK,2024-03-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,27.1
Vancouver Coastal,V3JHUHMEVCGK,2024-03-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.1
Island Health,KG37CJJ9G7NW,2024-03-11,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,6.3
Island Health,XAFHZAE97E6M,2024-03-11,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,3.4
Island Health,ZQEHUFKH7MY2,2024-03-12,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,15.0
Vancouver Coastal,VC2YQABAFUUC,2024-03-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.8
Fraser Health,3BBRWV34WK7P,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,17.5
Fraser Health,CFPY6EHN3B3K,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,34.2
Fraser Health,64CXWJGNXNK3,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.4
Fraser Health,G2AHVRGAC8EC,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,19.8
Fraser Health,BT9MFZQ9VTK7,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,CFY4JU7GU9BK,2024-03-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,28.5
Fraser Health,ED4AFQM9MGPD,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,18.5
Fraser Health,G33CX3BNQWKB,2024-03-09,PCRS Wellness Centre,Chilliwack,Fentanyl,Opioid,69.2
Fraser Health,BH2C48AWETGW,2024-03-09,PCRS Wellness Centre,Chilliwack,Fentanyl,Opioid,67.1
Fraser Health,C7PVAJXMUJQW,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,19.5
Fraser Health,WHTZ7B6J69TY,2024-03-06,SafePoint,Surrey,Fentanyl,Opioid,19.0
Vancouver Coastal,3THMP449GTBK,2024-03-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.1
Island Health,X23K22FANKDN,2024-03-07,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,15.0
Island Health,W3R6NFB6FZB8,2024-03-07,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,CHWQDW9BMJWF,2024-03-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,40.3
Fraser Health,E2APYPDQNZGW,2024-03-08,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,32.7
Vancouver Coastal,BKCMYBG4XQ8M,2024-03-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.6
Island Health,V4QX8B3JBCAR,2024-03-04,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,15.6
Vancouver Coastal,BWMQWAEWD8ZW,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,36.0
Vancouver Coastal,TE7RQ36FXNHV,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,29.2
Vancouver Coastal,RH3GV29UHVHE,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,GP9PZG6NYDPQ,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,22B6TU4W4EJG,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.2
Fraser Health,WB7DVJGHWDZK,2024-03-06,SafePoint,Surrey,Fentanyl,Opioid,19.4
Vancouver Coastal,K6DHK67CUPA2,2024-03-06,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.6
Fraser Health,K6KFKY6VR73W,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,26.4
Fraser Health,43W48VHFQWEX,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,22.4
Fraser Health,7FGRRBEN4BED,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,17.8
Fraser Health,4HYJ89ZZ4EZ7,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,16.9
Fraser Health,7MTB83R76N92,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,24.4
Interior Health,64PN62BF92AA,2024-03-01,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,57.6
Fraser Health,FUK26PMFBUGP,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,YCBJU9WJ2F4B,2024-03-01,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.5
Northern Health,MJVBJMR4VAX3,2024-03-09,POUNDS,Prince George,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,UAPNZKJWT834,2024-03-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,XXKR3W7MNZJT,2024-03-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.4
Fraser Health,E4XGP8J8Y8VR,2024-03-29,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,18.7
Fraser Health,TQC2Z8PG97VZ,2024-03-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,10.3
Fraser Health,NFPW2Z68MEVU,2024-03-27,SafePoint,Surrey,Down (Unknown Opioid),Opioid,21.0
Vancouver Coastal,DYK3WWVTZT3X,2024-03-28,Insite,Vancouver,Down (Unknown Opioid),Opioid,33.9
Interior Health,TXEQ6X3MUVWR,2024-03-28,Vernon MHSU,Vernon,Fentanyl,Opioid,17.2
Fraser Health,4RXW3AXFKCNM,2024-03-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,16.9
Fraser Health,DDG89PA2MGWQ,2024-03-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,9.4
Fraser Health,UMNUE7QVXJPH,2024-03-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,15.9
Vancouver Coastal,NJKAZF2NMN7W,2024-03-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,25.6
Fraser Health,W3V7PRNZUB3Z,2024-03-22,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,29.8
Vancouver Coastal,VBM9FGC4KFWA,2024-03-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.4
Fraser Health,T2FJZBFF49UP,2024-03-20,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,772FN439DXPH,2024-03-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.4
Fraser Health,4JVHFX8RKMBB,2024-03-16,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,E2WVZGJ6N9NA,2024-03-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.9
Interior Health,6KXDKAURFR8G,2024-03-18,IH Lansdowne SCS,Kamloops,Fentanyl,Opioid,14.5
Fraser Health,DE2VNU3EV2NT,2024-03-19,Lookout Society Red Lion,Abbotsford,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,24CW8YR8GG88,2024-03-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,86KCY9C8KNZ4,2024-03-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,5.6
Fraser Health,94MCQGEKXP4E,2024-03-13,SafePoint,Surrey,Down (Unknown Opioid),Opioid,8.3
Fraser Health,WG6NU9RZCYAC,2024-03-13,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,JEG78UKYFD22,2024-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.7
Vancouver Coastal,A32CRJZ33GFC,2024-03-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.7
Fraser Health,WD6AWNJP4MMG,2024-03-15,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,27.4
Fraser Health,HCMPUV68AHME,2024-03-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,28.3
Vancouver Coastal,ZM8Z7E6QEA8F,2024-03-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Northern Health,H3QBP6ERVBMF,2024-03-06,POUNDS,Prince George,Down (Unknown Opioid),Opioid,11.8
Vancouver Coastal,CGH8UP3KYEAW,2024-03-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.2
Fraser Health,6WDFKVBQWEMP,2024-03-06,SafePoint,Surrey,Fentanyl,Opioid,18.3
Interior Health,TXMBCYABZTKC,2024-03-05,ASK Wellness Mobile Outreach,Kamloops,Fentanyl,Opioid,22.4
Fraser Health,283CYMP2G2QF,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,32.7
Vancouver Coastal,DUNWBWMHWDRM,2024-03-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,14.2
Fraser Health,ZERRYN34EFF6,2024-03-08,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,22.8
Vancouver Coastal,6FZR4NUFKZKK,2024-03-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.9
Vancouver Coastal,T97DWM3CBWBW,2024-03-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.6
Vancouver Coastal,DC2C7TNMACVN,2024-03-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.0
Vancouver Coastal,XVBA3JGVNRW3,2024-03-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,AY8DMKQFDRZG,2024-03-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.0
Fraser Health,UZWDWQF3UBGG,2024-03-27,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,16.8
Fraser Health,K6MAFCRCGKNC,2024-03-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,10.8
Fraser Health,2D6627FVNWYY,2024-03-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,12.2
Fraser Health,RDNM9969F9M2,2024-03-27,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,27.5
Island Health,JXNADKKR38YT,2024-03-31,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,CMAQZZ4WJHCB,2024-03-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.4
Interior Health,KACC8UC4NXR7,2024-03-07,OneSky Education Event,Penticton,Down (Unknown Opioid),Opioid,19.1
Island Health,A39XFT6GDAKW,2024-03-07,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,66.9
Island Health,YWW8CMGTYMCV,2024-03-07,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,66.7
Fraser Health,BABH9KA286KH,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,21.4
Fraser Health,EZD7BN4EN8XA,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,22.7
Fraser Health,ZYEEXDR2RNNA,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,25.0
Fraser Health,2H3YZ2DYE2DJ,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,33.3
Vancouver Coastal,8NEBCKB6XNUM,2024-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.7
Vancouver Coastal,79K6M6QAT6PF,2024-03-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.2
Vancouver Coastal,EWUKNZJEF38Z,2024-03-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.0
Island Health,WCKWVH68HCEE,2024-03-28,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,11.2
Fraser Health,F6R78AU6ADDG,2024-03-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.4
Fraser Health,W4QDPQG4T83V,2024-03-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,14.5
Vancouver Coastal,RXVXEENTNUXQ,2024-03-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,43.5
Vancouver Coastal,37VZZ747WAZ4,2024-03-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.0
Vancouver Coastal,9TRR6CXUC9DE,2024-03-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.5
Vancouver Coastal,9HH2CCMNYK7P,2024-03-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.9
Vancouver Coastal,JTTEU6TJ4GXR,2024-03-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.7
Vancouver Coastal,677AXWUR87BX,2024-03-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,CK9GU6Q2QMK9,2024-03-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.7
Vancouver Coastal,DAEU3DN9RK9K,2024-03-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.5
Vancouver Coastal,RTUAZBDVKACA,2024-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,44.0
Fraser Health,QBDK8P2QRPMU,2024-03-15,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,50.6
Island Health,QNDFGJN36RWY,2024-03-15,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,6.4
Vancouver Coastal,A2THV374MBW9,2024-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.8
Vancouver Coastal,QC7K7GYVD6RA,2024-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.9
Fraser Health,4RY2MZJP33ZP,2024-03-13,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,WEK4R334R4A9,2024-03-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.2
Interior Health,W836MNHPH9N7,2024-03-11,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,25.4
Island Health,WTNQW2RQ79RJ,2024-03-11,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,17.1
Island Health,F4A2ED4EY7AP,2024-03-11,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,12.4
Vancouver Coastal,DF3QZWXEHAC6,2024-03-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,W2G4MGFGD9VG,2024-03-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,25.2
Vancouver Coastal,MMAX2GT7QF8F,2024-03-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.5
Vancouver Coastal,KTZAAWZ8EP8Y,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.2
Fraser Health,DV6N97XGX6TP,2024-03-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,21.7
Fraser Health,WECQDTZHNEK8,2024-03-15,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.4
Vancouver Coastal,9NUD9NVTEAGF,2024-03-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,9MDM99DQV3JX,2024-03-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.7
Vancouver Coastal,PHPNHVH69NWK,2024-03-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.8
Island Health,NHQ4R74RG9J9,2024-03-07,CMHA (Albert St.),Nanaimo,Heroin,Opioid,33.6
Island Health,TKMY9Q632WYN,2024-03-07,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,11.0
Island Health,UDNTYGX6JNYE,2024-03-08,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,27.8
Island Health,VBGFKVW9CTPE,2024-03-07,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,16.9
Vancouver Coastal,6Q3C4ZNZQVCP,2024-03-01,GYDT (West),Vancouver,Down (Unknown Opioid),Opioid,41.4
Vancouver Coastal,YNH6XXHZDAY7,2024-03-01,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,47.1
Vancouver Coastal,X947MMFFX6J9,2024-03-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.2
Island Health,AYC3QDCAM6T3,2024-03-05,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,23.1
Vancouver Coastal,Q9G67AZVEFCQ,2024-03-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,DA27934NE3V4,2024-03-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,7JUH6A39N8Y3,2024-03-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,3CWMGQ22P4MK,2024-03-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Vancouver Coastal,UFWHXR78AU9P,2024-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.8
Vancouver Coastal,QN6KGUMGE8RQ,2024-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,28.5
Vancouver Coastal,8VPPH8BKE4PV,2024-03-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.7
Vancouver Coastal,JVQNV78Y4RGD,2024-03-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,30.2
Vancouver Coastal,VUQZBP9EB3WH,2024-03-15,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,20.0
Vancouver Coastal,UHABKKV2BKTB,2024-03-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,23.0
Vancouver Coastal,JCXKDMAANMEC,2024-03-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,KQQRGPKT6PVA,2024-03-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,60.0
Vancouver Coastal,RZW39WHRM2ZJ,2024-03-21,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,FJTGK9R4FBGR,2024-03-19,GYDT (West),Vancouver,Down (Unknown Opioid),Opioid,21.7
Vancouver Coastal,UUB4XTBKC9RN,2024-03-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,Z8DTNEKWH2AM,2024-03-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Island Health,7XY879BBCYK4,2024-03-18,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,5.1
Vancouver Coastal,TQ2AMR9TG2ZZ,2024-03-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,Q6KFX4X97WDC,2024-03-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,17.0
Vancouver Coastal,PVHDGN2Z6NRE,2024-03-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,G66KQUG7MHAR,2024-03-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.6
Vancouver Coastal,232G2AV4GTUB,2024-03-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.7
Vancouver Coastal,JCFJYET8UYKJ,2024-03-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,DMHB929R4MBC,2024-03-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,AR4FA4HZDGAT,2024-03-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.9
Vancouver Coastal,22WVFHHV3EZ7,2024-03-28,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,31.4
Vancouver Coastal,6PCU4RQV7R66,2024-03-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Fraser Health,E2ZF8AK94URT,2024-03-02,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,F836ZHET2R8G,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.1
Vancouver Coastal,8EARD9F8VANC,2024-03-05,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.6
Fraser Health,G8RW83BT8XC8,2024-03-06,SafePoint,Surrey,Fentanyl,Opioid,19.3
Fraser Health,EJPQCD4BKX4K,2024-03-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,22.7
Vancouver Coastal,38K7UUKWHP9Z,2024-03-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,56.3
Fraser Health,676CM6MRZRXB,2024-03-11,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,34.4
Vancouver Coastal,BH3UA78KC6F8,2024-03-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.2
Vancouver Coastal,JUPAGNV3PMEF,2024-03-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.5
