Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Interior Health,CAQ2AGTBJNW6,2022-02-24,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,7.7
Interior Health,VYFX4ZMP7QY7,2022-02-24,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,8.1
Vancouver Coastal,WRHQGQ2ATYP2,2022-02-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.6
Vancouver Coastal,6EWZPBGFCVVM,2022-02-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,NB2NKGN4NYUE,2022-02-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,UPJQBRQ3AD83,2022-02-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.0
Vancouver Coastal,RRCAWVAWPJN2,2022-02-24,Insite,Vancouver,Fentanyl,Opioid,16.0
Vancouver Coastal,W6RGXEB7QD72,2022-02-24,Molson OPS,Vancouver,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,M3AG2AB2WEE9,2022-02-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.6
Interior Health,8R7VEETNH42K,2022-02-24,Compass House (Penticton),Penticton,Down (Unknown Opioid),Opioid,2.7
Vancouver Coastal,BM4NNMBYQJ7V,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,6.2
Vancouver Coastal,3W9CWHATGW6W,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,5.2
Vancouver Coastal,WTRGPPYFTPN3,2022-02-23,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,6.9
Interior Health,8A79DFEVJ6YX,2022-02-23,Vernon MHSU,Vernon,Fentanyl,Opioid,5.5
Vancouver Coastal,E9X66G8H6E97,2022-02-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,39.8
Vancouver Coastal,R6A8WTPTGXXB,2022-02-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,42.8
Interior Health,6VPCUKMW6RCU,2022-02-23,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,9.5
Interior Health,TG4C28MDKGA9,2022-02-23,ANKORS Outreach (Trail),Trail,Down (Unknown Opioid),Opioid,11.8
Vancouver Coastal,Y3DR2D8RTQ2N,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,9.9
Vancouver Coastal,Z298WUVRQJ98,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,15.4
Vancouver Coastal,ZQ4BAVNT4XM6,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,12.2
Vancouver Coastal,XGQGYG4JHWU2,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,11.7
Fraser Health,JJNVACZ4MRY9,2022-02-23,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,54.9
Vancouver Coastal,D37JA3TKVU64,2022-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,7TVMX7BNG9KB,2022-02-23,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,55.7
Vancouver Coastal,B742QEP7CKRJ,2022-02-23,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,13.0
Vancouver Coastal,FDGYQ2HW46V9,2022-02-23,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,8.5
Interior Health,EQHFEEKPFRHN,2022-02-23,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,P7EDWMNN7HMZ,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,12.8
Vancouver Coastal,7XAW7Y7JNJ89,2022-02-23,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,8.0
Interior Health,RJAUQMTHUCME,2022-02-23,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,9.4
Vancouver Coastal,BD6G4APCZCA6,2022-02-23,Insite,Vancouver,Fentanyl,Opioid,7.3
Vancouver Coastal,MWVT98QMR8BC,2022-02-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,33.1
Vancouver Coastal,HFG7ZNWR2NDG,2022-02-23,Molson OPS,Vancouver,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,B6AZMEAEG4MW,2022-02-23,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,10.0
Vancouver Coastal,CCCUTC8ZEMKJ,2022-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.6
Vancouver Coastal,CPQVDCYPEPGZ,2022-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,QWHQN4AXPCAW,2022-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.4
Vancouver Coastal,6VAB9EW2VP6E,2022-02-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,54.5
Vancouver Coastal,88XTFZYKF9DH,2022-02-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.2
Vancouver Coastal,HPJTERHDGUQE,2022-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Interior Health,7PFDAXUDN34D,2022-02-23,Cammy LaFleur Outreach (Vernon),Vernon,Fentanyl,Opioid,16.9
Interior Health,269EHNF8MNKU,2022-02-22,The Bus (IH Mobile OPS),Kamloops,Fentanyl,Opioid,7.6
Vancouver Coastal,V6YQHUPKR3ND,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,13.6
Vancouver Coastal,JVDD8MU7RPTP,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.8
Vancouver Coastal,7GZXGPPEPPK2,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.0
Interior Health,Z3E8MXAF7EWP,2022-02-22,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,19.6
Vancouver Coastal,6NJXK8NYCQ4U,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.9
Vancouver Coastal,7DMZP2A8HV93,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.0
Vancouver Coastal,AYDUTWCH3HDY,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,51.5
Vancouver Coastal,PANZ8C869YHH,2022-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,57.8
Interior Health,VH3JPJQNAU99,2022-02-22,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,10.7
Vancouver Coastal,JYNTFD63MYNM,2022-02-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,QVBKHX666HMG,2022-02-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.7
Interior Health,YA2RNT3CNAMJ,2022-02-22,Vernon MHSU,Vernon,Fentanyl,Opioid,17.1
Interior Health,NTHNEQCKEECG,2022-02-21,Burdock House (Penticton),Penticton,Fentanyl,Opioid,14.8
Interior Health,RFTQ2EUKRZH7,2022-02-21,Burdock House (Penticton),Penticton,Fentanyl,Opioid,7.5
Vancouver Coastal,HZ84K643D3AV,2022-02-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.3
Vancouver Coastal,Q8EWT3GDXT4N,2022-02-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,ZQ2GBER9QRJ3,2022-02-20,Get Your Drugs Tested,Vancouver,Heroin,Opioid,35.7
Vancouver Coastal,B6C3KKMQ96G8,2022-02-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.0
Vancouver Coastal,8QFVNEGYP82Y,2022-02-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,9.1
Vancouver Coastal,KBJERK3T9C7K,2022-02-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.5
Vancouver Coastal,VM6W2MBH9XPZ,2022-02-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.0
Vancouver Coastal,W37P7P7BAB7Q,2022-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,52.7
Vancouver Coastal,VYVZ2T987VVW,2022-02-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,70.1
Vancouver Coastal,87UWMTNYUVDE,2022-02-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.5
Vancouver Coastal,VYD4NAT9YB8N,2022-02-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,66.8
Vancouver Coastal,NZ8UB88Z9RN2,2022-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.5
Vancouver Coastal,QZQPTNPCPVXH,2022-02-18,Insite,Vancouver,Fentanyl,Opioid,15.5
Vancouver Coastal,YMRFTP3UE469,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,EWM23CBVDRFY,2022-02-18,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,8.2
Vancouver Coastal,B9C6XXPXCMVB,2022-02-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,7.5
Interior Health,JKW2DYN86HJZ,2022-02-18,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,42.3
Vancouver Coastal,QDUPP6PYWUEK,2022-02-18,Insite,Vancouver,Fentanyl,Opioid,15.0
Vancouver Coastal,CNT3MTEKZWKY,2022-02-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.6
Vancouver Coastal,6DWXDFQXQDPX,2022-02-18,Insite,Vancouver,Fentanyl,Opioid,6.6
Vancouver Coastal,8ADF7XWXRBMC,2022-02-18,Insite,Vancouver,Fentanyl,Opioid,10.2
Vancouver Coastal,84YRCKCRBRMK,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.8
Vancouver Coastal,FF7KPKYNZXEH,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.9
Vancouver Coastal,PF4XQZEB3VBF,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.5
Vancouver Coastal,4MKDZRUBEBXU,2022-02-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.1
Vancouver Coastal,AWXBRRHPBBQH,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.4
Vancouver Coastal,BXM87APGVPPN,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,JKN8YX37UAY6,2022-02-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,20.5
Vancouver Coastal,JPHK3RM979CW,2022-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,MPJCKYY3772V,2022-02-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,18.2
Vancouver Coastal,FCWC6YKEHUQY,2022-02-18,Insite,Vancouver,Fentanyl,Opioid,2.8
Vancouver Coastal,C3ZPD4G8YGAG,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,HZFD7X647QPH,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,6.4
Vancouver Coastal,JAQPPNKA9U43,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.1
Vancouver Coastal,NAVMDEE7BQMX,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,11.9
Vancouver Coastal,TDABN8V34Z9N,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,13.9
Vancouver Coastal,J7M92FT3NATW,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,11.1
Vancouver Coastal,FU26NANPZJZC,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,5.7
Vancouver Coastal,9XXNPM4DGBYP,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,ZNC46DAZ4XKG,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.5
Fraser Health,KZY7YXH787HM,2022-02-17,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,297B3KUCQK8Q,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,34.0
Vancouver Coastal,69REJGV4E2MN,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,9.9
Vancouver Coastal,WRREEQHYGXCU,2022-02-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.5
Vancouver Coastal,JRPD2AKEPTUM,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,17.0
Vancouver Coastal,CKMY6PBW82E2,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,10.6
Vancouver Coastal,UDANHT3JP34T,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,11.1
Vancouver Coastal,JPJ7XBPWPENP,2022-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,4AGEYXY6468U,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,22.2
Vancouver Coastal,BARABHWKGG43,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,20.9
Vancouver Coastal,4JU2VUFG3BYH,2022-02-17,Insite,Vancouver,Fentanyl,Opioid,2.6
Interior Health,2CAUQADCYEC4,2022-02-16,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,9.2
Interior Health,8KNGCHRNJB46,2022-02-16,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,3JRHPZ84JYFC,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,8.8
Vancouver Coastal,8MTXZJWHA3B7,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,14.8
Vancouver Coastal,GR9NC7H63CAG,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,16.4
Vancouver Coastal,U6PHHM4N4GCX,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,8.4
Vancouver Coastal,6ZQUZ7WRTJCC,2022-02-16,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,6.5
Interior Health,JPVB9JAGDUVK,2022-02-16,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,8.1
Interior Health,GTB84WCFBKHD,2022-02-16,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,11.4
Vancouver Coastal,3WCW69NBNDR3,2022-02-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,FCFRNNJZ6T33,2022-02-16,Molson OPS,Vancouver,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,8C7NQZQTPV39,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,8.7
Vancouver Coastal,T98VKK7HW9M9,2022-02-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.2
Vancouver Coastal,HKY8XFB7FMAR,2022-02-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,13.7
Vancouver Coastal,TAPQ68A8PPB9,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,3.3
Vancouver Coastal,2DJ8GQHJPVK2,2022-02-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.1
Vancouver Coastal,4VTBPWRFYZ44,2022-02-16,Get Your Drugs Tested,Vancouver,Heroin,Opioid,66.7
Vancouver Coastal,MEDRRFB9RMXR,2022-02-16,Get Your Drugs Tested,Vancouver,Heroin,Opioid,69.0
Vancouver Coastal,E8ZK6UDBMTBA,2022-02-16,Molson OPS,Vancouver,Down (Unknown Opioid),Opioid,42.1
Vancouver Coastal,KHHYX443FATR,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,15.7
Vancouver Coastal,MMR9MBAVUK98,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,13.9
Vancouver Coastal,MUZ8C3X9TEJB,2022-02-16,Insite,Vancouver,Fentanyl,Opioid,12.6
Interior Health,XZQTTETEQ4FE,2022-02-15,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,8.2
Interior Health,D4C7ZNT77BU4,2022-02-15,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,36.0
Interior Health,UNJJTHTTQR9Q,2022-02-15,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,12.5
Interior Health,XNNECXNUXCW7,2022-02-15,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.2
Interior Health,NYZEH4AUQ66T,2022-02-15,Vernon MHSU,Vernon,Fentanyl,Opioid,18.2
Fraser Health,ZT9AB9KCZURZ,2022-02-15,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,10.1
Fraser Health,JNMW4Z6G8EUU,2022-02-15,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,UHCX3MGDJVGP,2022-02-14,Insite,Vancouver,Fentanyl,Opioid,11.0
Vancouver Coastal,Z97XQHBFEJN4,2022-02-14,Insite,Vancouver,Fentanyl,Opioid,13.0
Vancouver Coastal,G4GV8CGWNVJ8,2022-02-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.6
Vancouver Coastal,YFB4E6VHM4CY,2022-02-14,Insite,Vancouver,Fentanyl,Opioid,3.4
Vancouver Coastal,9V78MHFZN87P,2022-02-14,Insite,Vancouver,Fentanyl,Opioid,16.3
Vancouver Coastal,WWMY6HW6PGAQ,2022-02-14,Insite,Vancouver,Fentanyl,Opioid,13.6
Fraser Health,K97BQVV4BJPN,2022-02-14,Maple Ridge Mods,Maple Ridge,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,YNZFHNRC2QEA,2022-02-14,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,15.7
Vancouver Coastal,3ZZT2F3R8TX7,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,16.4
Vancouver Coastal,W94VFHFRWFX4,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,22.2
Vancouver Coastal,42TTBFNDFH8E,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.6
Vancouver Coastal,CBJNBREMW7F4,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,66.1
Vancouver Coastal,QNUJ2ADJAG7R,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,72.0
Vancouver Coastal,XTJW9GCY7UBF,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,46.1
Vancouver Coastal,6M2NZRQ342TH,2022-02-13,Get Your Drugs Tested,Vancouver,Heroin,Opioid,14.8
Vancouver Coastal,9YHEK96AC6KG,2022-02-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.5
Vancouver Coastal,KWRFEKCK7E69,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,44.9
Vancouver Coastal,YMY799Q3TNT6,2022-02-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,33.6
Vancouver Coastal,G6YW2NEUDMTH,2022-02-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.2
Vancouver Coastal,4JABNYUJBQTH,2022-02-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,A6JBPGW6UYKW,2022-02-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,TXF2ZU8FEKFR,2022-02-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.1
Vancouver Coastal,UEACR8AN67WN,2022-02-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.1
Vancouver Coastal,KZ3VMK2J97WR,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,PQN3X78JKEH2,2022-02-11,Get Your Drugs Tested,Vancouver,Heroin,Opioid,5.3
Island Health,RNB9NYYBFWA6,2022-02-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.2
Island Health,UYXNJEZTKFKG,2022-02-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.4
Island Health,YC33QVZVQMM9,2022-02-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,4.4
Vancouver Coastal,6WGGXT62NYZJ,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,3.5
Vancouver Coastal,Y2DH4HNVAUN4,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.9
Vancouver Coastal,MNBHEAU93PJR,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.6
Vancouver Coastal,E2TA3YG3P4JP,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.1
Island Health,HC2EQV9TZ667,2022-02-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,3.7
Island Health,MQZ6J66REJNM,2022-02-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,16.8
Island Health,RTE4HU48DJ2Z,2022-02-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,11.1
Vancouver Coastal,32EYD7UZ73CF,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.0
Vancouver Coastal,RRJWYHF83E2Z,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Vancouver Coastal,2XW2ZQXBK7NR,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,4H6KBTKDQTT6,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,45.6
Vancouver Coastal,GG9QDFAG2GPG,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.4
Vancouver Coastal,KJQDYDDT2NGF,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.0
Vancouver Coastal,MFMCWZGUNGEM,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,69.8
Vancouver Coastal,MRB8MXRV7HQH,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,QNXWF29HEREC,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.9
Vancouver Coastal,TQHEFHWFMZAT,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.8
Vancouver Coastal,V3WQK3MGEDW9,2022-02-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.0
