Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Fraser Health,KQT2HXN6J2WJ,2022-12-29,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,32.0
Fraser Health,NCTMTEZM9EEY,2022-12-29,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,31.6
Fraser Health,TDKZNXXQNGNV,2022-12-29,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,34.7
Vancouver Coastal,6C3W7DVJETXC,2022-12-29,Insite,Vancouver,Fentanyl,Opioid,10.1
Vancouver Coastal,WWUW79WC6H7V,2022-12-29,Insite,Vancouver,Fentanyl,Opioid,9.8
Fraser Health,ZKY9BD2RZBPP,2022-12-29,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,16.0
Fraser Health,BV2WTPBNVP4B,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.2
Interior Health,ZQKB7ZHKNGHH,2022-12-28,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,7.6
Fraser Health,4FDG323XDA8M,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,10.8
Fraser Health,XG88C8YH6YZ8,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,38.9
Fraser Health,YKFK86RE9MA2,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.7
Fraser Health,ZKA4UFZTNV4N,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,10.7
Fraser Health,K2ZQ6J7EV87Z,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,24.8
Fraser Health,QRCAVKDXFPFF,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.2
Vancouver Coastal,DDTMDEF9D6PQ,2022-12-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,CHQHZ44R3KNZ,2022-12-28,Insite,Vancouver,Fentanyl,Opioid,59.2
Interior Health,M6KK4PY6VQZR,2022-12-28,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,20.1
Fraser Health,6K99FHTZZXVM,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,14.1
Fraser Health,72WRAU2BETPW,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.9
Fraser Health,8FQ2NXZ74ERR,2022-12-28,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.5
Fraser Health,3V66GG93TY63,2022-12-28,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,6.8
Fraser Health,FCA2FXJ64K2V,2022-12-28,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,7.9
Fraser Health,3A6GW6E4ZTQJ,2022-12-28,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,11.0
Fraser Health,P2BF83QJF9XK,2022-12-28,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,8.8
Interior Health,C72KHMX7T36C,2022-12-28,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,12.9
Vancouver Coastal,7TPEQFVQUQUM,2022-12-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.6
Interior Health,NZ9YWWWKYARN,2022-12-27,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,11.4
Vancouver Coastal,48R2KPZGKRYV,2022-12-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,43.6
Vancouver Coastal,9MWADV47F22H,2022-12-27,Insite,Vancouver,Fentanyl,Opioid,47.5
Vancouver Coastal,M7U888UUE38D,2022-12-27,Insite,Vancouver,Fentanyl,Opioid,11.1
Vancouver Coastal,8GMW6NY8QWAY,2022-12-27,Insite,Vancouver,Fentanyl,Opioid,16.3
Vancouver Coastal,P2ECWXVHUVVA,2022-12-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.4
Vancouver Coastal,KCTCXTHQDFDN,2022-12-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.4
Vancouver Coastal,VPCKBXXCEUDW,2022-12-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.3
Fraser Health,272DQMBMGP74,2022-12-26,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,14.8
Vancouver Coastal,YZXGPA34F3UW,2022-12-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.1
Vancouver Coastal,AKZTT27KJYE7,2022-12-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.7
Vancouver Coastal,3GXZ9JU8BV9N,2022-12-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,9YRZA7BHZ982,2022-12-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Vancouver Coastal,DUJ8WP3YKEHB,2022-12-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.9
Vancouver Coastal,CQ2NNMB6PUGF,2022-12-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,R6HEVMM2KE2F,2022-12-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.2
Vancouver Coastal,9ZMQXWTXTGWT,2022-12-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,DFA3H8FMM3TT,2022-12-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.0
Vancouver Coastal,D93QZJ7TTRR6,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,68.7
Vancouver Coastal,JXATUV8X7XAX,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,45.8
Vancouver Coastal,HVARTEUMC7JR,2022-12-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.4
Vancouver Coastal,ZYCE4JE62CR8,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,14.2
Interior Health,39G6YCYEMBYM,2022-12-22,ANKORS (Nelson),Nelson,Fentanyl,Opioid,3.2
Interior Health,BJGT2DBVRMC3,2022-12-22,ANKORS (Nelson),Nelson,Fentanyl,Opioid,8.9
Vancouver Coastal,2TVFERWTCDDP,2022-12-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,8UGVNU2NDDFM,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,10.5
Vancouver Coastal,ECX3G6PN2BP2,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,35.0
Vancouver Coastal,HUFW3FBD3XVT,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,33.0
Vancouver Coastal,6XU72ZC77ZJG,2022-12-22,Insite,Vancouver,Fentanyl,Opioid,8.6
Fraser Health,FRAW94T3NUED,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,20.8
Fraser Health,EJ6D6ETVMYB3,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,16.9
Fraser Health,UZAEDDMKYQGW,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,13.8
Fraser Health,VFD48BDEG2X8,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,16.7
Fraser Health,RZBB4FP73WRA,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,19.7
Fraser Health,CNVJBWHXEBRN,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,10.9
Interior Health,XFCKMAFWFRQW,2022-12-21,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,17.8
Vancouver Coastal,DARZVTFBD4QA,2022-12-21,Insite,Vancouver,Fentanyl,Opioid,12.6
Fraser Health,MRRY3RMHGFTZ,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,CK6CNA9N7UXW,2022-12-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.5
Interior Health,2BG2BRCV8YBQ,2022-12-21,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,8.2
Interior Health,6A7PM3VX9G23,2022-12-21,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,9.5
Interior Health,QUJDYNXNMNY7,2022-12-21,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,6.6
Interior Health,GGNMJGEKV8K6,2022-12-21,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,11.4
Interior Health,MRP9HCR6P4P3,2022-12-21,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,9.0
Interior Health,68FJY668EMDG,2022-12-21,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,15.7
Fraser Health,ZKF82MQ9T2F8,2022-12-21,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,7.9
,3VRB4Q4QV2NB,2022-12-20,,,Fentanyl,Opioid,15.2
Interior Health,8P42MCAF94M7,2022-12-20,ANKORS (Nelson),Nelson,Fentanyl,Opioid,28.0
Island Health,3WCNQKHDJWW2,2022-12-20,CMHA,Nanaimo,Fentanyl,Opioid,5.5
Vancouver Coastal,XB3YH7TPHZD7,2022-12-20,Insite,Vancouver,Fentanyl,Opioid,14.1
Interior Health,QX2QQ744ABYA,2022-12-20,P+OPS Mobile (Penticton),Penticton,Down (Unknown Opioid),Opioid,4.1
Fraser Health,NFPVW3TCNVH7,2022-12-19,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,12.4
Island Health,WNM8CGG4FFJJ,2022-12-19,CMHA,Nanaimo,Fentanyl,Opioid,56.7
Vancouver Coastal,FQXU9PXG78CJ,2022-12-19,Insite,Vancouver,Fentanyl,Opioid,15.3
Vancouver Coastal,N4Z3G86ZKEE6,2022-12-19,Insite,Vancouver,Fentanyl,Opioid,65.1
Fraser Health,6872QX67DKNC,2022-12-19,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,21.6
Island Health,2QVYQ3T3K9RQ,2022-12-18,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.3
Island Health,MFC8XDJ9DTPW,2022-12-18,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.3
Island Health,V68F8NXGK22G,2022-12-18,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.8
Island Health,Y6HYPPGGG86V,2022-12-18,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.0
Vancouver Coastal,74C8EBV277NX,2022-12-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.5
Vancouver Coastal,ZBF4DVWCQ7EV,2022-12-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.1
Vancouver Coastal,GN8WHV8TNZJD,2022-12-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.4
Vancouver Coastal,PV8VA3BQ228G,2022-12-16,Molson OPS,Vancouver,Fentanyl,Opioid,15.1
Vancouver Coastal,U7BYKDTDUKG7,2022-12-16,Molson OPS,Vancouver,Fentanyl,Opioid,15.9
Vancouver Coastal,4AC38YYP8Z6R,2022-12-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,TM8GBW92D4GF,2022-12-16,Insite,Vancouver,Fentanyl,Opioid,24.6
Interior Health,HT3VFUYP39EZ,2022-12-16,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,15.6
Fraser Health,86T9WMKKQWBJ,2022-12-16,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,6.7
Fraser Health,BAMWG7K7CMJW,2022-12-16,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,21.7
Fraser Health,ZAV2MZ6DM68C,2022-12-16,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,22.3
Interior Health,RYY9BEMFNN4T,2022-12-16,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,PBYMRK3AEYCR,2022-12-16,Molson OPS,Vancouver,Fentanyl,Opioid,11.5
Vancouver Coastal,ZX68PTJN9JBR,2022-12-16,Molson OPS,Vancouver,Fentanyl,Opioid,12.0
Vancouver Coastal,YMBEKJXMUTWK,2022-12-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.3
Fraser Health,YCDXHRFD64PX,2022-12-16,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,8C236VP3KE4R,2022-12-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.0
Interior Health,FKV8KPCCUQPE,2022-12-15,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,G7VTVVEA6BMV,2022-12-15,Insite,Vancouver,Fentanyl,Opioid,26.9
Vancouver Coastal,RFGKBGK48ATE,2022-12-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.2
Vancouver Coastal,FKR8P8JUUYQA,2022-12-15,Insite,Vancouver,Fentanyl,Opioid,24.0
Vancouver Coastal,6RZV9Z4P98J3,2022-12-15,Insite,Vancouver,Fentanyl,Opioid,16.4
Vancouver Coastal,PWEX97V6G2XT,2022-12-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.6
Fraser Health,7U3T3697KXFJ,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,22.6
Fraser Health,FKFW8CQ8TNJ8,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.4
Fraser Health,NXTKXBTCYT6F,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,DZQKC9V2CAMM,2022-12-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.0
Interior Health,3GBJ6V2ACFAJ,2022-12-14,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,J8FHFNGWHCT4,2022-12-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.8
Vancouver Coastal,A6ZGVPWUTQY9,2022-12-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,8JQCQR642D4F,2022-12-14,Insite,Vancouver,Fentanyl,Opioid,9.5
Vancouver Coastal,HPA9Y2EGXF2M,2022-12-14,Insite,Vancouver,Fentanyl,Opioid,12.3
Vancouver Coastal,WG6P6GDUUJRD,2022-12-14,Insite,Vancouver,Fentanyl,Opioid,17.2
Vancouver Coastal,G7AJCU2M7RC9,2022-12-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.5
Vancouver Coastal,2REJ8N8MEGPQ,2022-12-14,Insite,Vancouver,Fentanyl,Opioid,12.2
Fraser Health,A44HRUBKQU22,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.9
Fraser Health,JR32Q2WWQFDJ,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,45.0
Fraser Health,U8VDWCU4MAZM,2022-12-14,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,11.4
Vancouver Coastal,YKVNF4V2PAVW,2022-12-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.4
Vancouver Coastal,AG94NFWK8NUD,2022-12-14,Insite,Vancouver,Fentanyl,Opioid,11.9
Vancouver Coastal,VA7XX2WFYEZ8,2022-12-14,Insite,Vancouver,Fentanyl,Opioid,11.8
Vancouver Coastal,68NX3DNU8AK6,2022-12-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.0
Fraser Health,HWEC82YETD6N,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.2
Fraser Health,YRNMHVDF233T,2022-12-14,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.2
Vancouver Coastal,HEYGREQZB6XB,2022-12-13,Insite,Vancouver,Fentanyl,Opioid,15.3
Interior Health,ENCADUQ6QEHU,2022-12-13,Cammy LaFleur Outreach (Vernon),Vernon,Fentanyl,Opioid,15.6
Vancouver Coastal,649KC2VB4Q6D,2022-12-13,Molson OPS,Vancouver,Fentanyl,Opioid,20.8
Vancouver Coastal,AT637XMN67WK,2022-12-13,Insite,Vancouver,Fentanyl,Opioid,19.0
Vancouver Coastal,49JK26PGMJRW,2022-12-12,Insite,Vancouver,Fentanyl,Opioid,14.5
Vancouver Coastal,2NN8CCCZDZGX,2022-12-12,Insite,Vancouver,Fentanyl,Opioid,11.6
Vancouver Coastal,BXUNPC7JH6JB,2022-12-12,Insite,Vancouver,Fentanyl,Opioid,15.5
Vancouver Coastal,FC6TWVVFUWCQ,2022-12-12,Insite,Vancouver,Fentanyl,Opioid,11.1
Fraser Health,ZG2GYY4A977A,2022-12-12,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,8.5
Vancouver Coastal,TUZ9YTDVT4B3,2022-12-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.4
Vancouver Coastal,QWX6FCWFEX7M,2022-12-12,Insite,Vancouver,Fentanyl,Opioid,22.2
Interior Health,8KWTTE8TBMUZ,2022-12-12,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.3
Vancouver Coastal,BQC72A96TP6N,2022-12-12,Insite,Vancouver,Fentanyl,Opioid,40.7
Vancouver Coastal,NAV6EJ2RYTWJ,2022-12-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,69.2
Vancouver Coastal,FZWQY7HGC43M,2022-12-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.4
Vancouver Coastal,JHMWM6TANKHP,2022-12-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,63.2
Fraser Health,86HHE878HURU,2022-12-11,The Haven,Mission,Down (Unknown Opioid),Opioid,21.9
Fraser Health,RNWPPKDBAB6Y,2022-12-11,The Haven,Mission,Down (Unknown Opioid),Opioid,32.4
Vancouver Coastal,X9CEVWU8AJM8,2022-12-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.7
Vancouver Coastal,884QGAF4BYFZ,2022-12-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.6
Vancouver Coastal,KUZK77JJ7347,2022-12-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.2
Fraser Health,KVJ8C9C68J8F,2022-12-09,Lookout Society Riverside,Abbotsford,Down (Unknown Opioid),Opioid,19.0
Interior Health,EKYRW4H9EFKF,2022-12-09,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,18.8
Vancouver Coastal,HRQT4333XU4G,2022-12-09,Insite,Vancouver,Fentanyl,Opioid,10.2
Vancouver Coastal,Y8BDX6XZ83B7,2022-12-09,Molson OPS,Vancouver,Fentanyl,Opioid,12.3
Interior Health,236EH23PNKTA,2022-12-09,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,14.6
Fraser Health,2RQYVQRRDD4C,2022-12-09,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,39.8
Fraser Health,HDYTDK9NJUER,2022-12-09,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,22.6
Vancouver Coastal,PFZ7KNEZH9NR,2022-12-09,Molson OPS,Vancouver,Fentanyl,Opioid,2.6
Interior Health,3Y4EAMUXRDTF,2022-12-09,P+OPS Mobile (Penticton),Penticton,Down (Unknown Opioid),Opioid,14.9
Interior Health,8YNGM4NJMWDX,2022-12-09,Penticton Soupateria,Penticton,Down (Unknown Opioid),Opioid,17.8
Interior Health,FP2GKJPB7NMH,2022-12-09,Penticton Soupateria,Penticton,Down (Unknown Opioid),Opioid,18.6
Vancouver Coastal,UPC3YPGAE9PP,2022-12-09,Molson OPS,Vancouver,Fentanyl,Opioid,68.1
Fraser Health,R8Q2XWWRDT9U,2022-12-09,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,6.8
Vancouver Coastal,FBV48JQP88EH,2022-12-08,Insite,Vancouver,Fentanyl,Opioid,19.3
Vancouver Coastal,9XGQ62N3WYVE,2022-12-08,Insite,Vancouver,Fentanyl,Opioid,13.3
Fraser Health,ZTRVDARUEW3Q,2022-12-08,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,35.3
Fraser Health,GRWDFK6CGYXA,2022-12-08,Purpose Society,New Westminster,Fentanyl,Opioid,26.8
Vancouver Coastal,2T4AZ4NGQ7DE,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.5
Vancouver Coastal,4BUDHH6CCH6Q,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,T2HEW4CYVUD8,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.7
Vancouver Coastal,6Q7A47PE8H6H,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.7
Interior Health,BMXVY8ZHU9P9,2022-12-08,ANKORS (Nelson),Nelson,Fentanyl,Opioid,12.8
Interior Health,WYU83FXU6WJQ,2022-12-08,ANKORS (Nelson),Nelson,Fentanyl,Opioid,13.6
Vancouver Coastal,U7N98CPERZF8,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.1
Fraser Health,3AAAA4PXDNZV,2022-12-08,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,18.4
Interior Health,XHEQ2KQZUVNH,2022-12-08,ASK Wellness (Merritt),Merritt,Fentanyl,Opioid,10.8
Vancouver Coastal,YJHDKA2R43CJ,2022-12-08,Insite,Vancouver,Fentanyl,Opioid,35.6
Fraser Health,FWFRXUGN3M7D,2022-12-08,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,27.2
Vancouver Coastal,Q42C6244XE6V,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.8
Vancouver Coastal,B97QQB3TW9DW,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,7VN8X6JEZN63,2022-12-08,Insite,Vancouver,Fentanyl,Opioid,20.7
Vancouver Coastal,CUJWZC2WP2BQ,2022-12-08,Insite,Vancouver,Fentanyl,Opioid,14.7
Vancouver Coastal,GTKNW4NYHEWX,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,9VUXC3D38AWR,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,3967CKZ7H7TJ,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.9
Vancouver Coastal,BXZZ7WD6BZ26,2022-12-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.1
Interior Health,PEWMETFUCEBF,2022-12-08,ASK Wellness (Merritt),Merritt,Down (Unknown Opioid),Opioid,13.4
Fraser Health,B6CAB4KJEEEA,2022-12-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,18.8
Fraser Health,HPTFWHBCPZY2,2022-12-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,16.5
Fraser Health,T2FU8HVK84D6,2022-12-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,UYJ7CT7C89NH,2022-12-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,42.6
Fraser Health,DVRMWZYNMCJQ,2022-12-07,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,9.9
Vancouver Coastal,DQRAM7AR2U49,2022-12-07,Insite,Vancouver,Fentanyl,Opioid,22.4
Interior Health,ZMD34D3KKENV,2022-12-07,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,BNB3V7TPERJD,2022-12-07,Insite,Vancouver,Fentanyl,Opioid,8.2
Interior Health,8KQ8W6UE2FEB,2022-12-07,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,EJYPVREHHEFF,2022-12-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,63.9
Vancouver Coastal,2F78N26CWNXA,2022-12-07,Insite,Vancouver,Fentanyl,Opioid,5.2
Vancouver Coastal,8P442NKK944D,2022-12-07,Insite,Vancouver,Fentanyl,Opioid,6.6
Vancouver Coastal,PJ2ET99AKF7D,2022-12-07,Insite,Vancouver,Fentanyl,Opioid,7.9
Vancouver Coastal,37KV3BDYXZA7,2022-12-07,Insite,Vancouver,Fentanyl,Opioid,12.4
