Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,MWWCQPEAPPDF,2024-12-20,Community Resource Centre,Powell River,Fentanyl,Opioid,14.0
Vancouver Coastal,UV38V6TMBR3N,2024-12-19,Community Resource Centre,Powell River,Fentanyl,Opioid,17.3
Vancouver Coastal,WH6JPBNMBMEZ,2024-12-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.3
Fraser Health,AEG4WGCR68MK,2024-12-03,MCS The Haven,Mission,Down (Unknown Opioid),Opioid,10.9
Vancouver Coastal,RRHEFZDND7D9,2024-12-06,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.7
Fraser Health,RUDJJAF2GGYP,2024-12-06,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,15.9
Vancouver Coastal,MMHK9U6PZWXG,2024-12-06,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.3
Vancouver Coastal,R4VMYNXCEG9G,2024-12-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.9
Vancouver Coastal,ARCXXTHXQQ6E,2024-12-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.6
Vancouver Coastal,VEA2RWJXWK4Z,2024-12-13,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,ZZHYND8Q89WM,2024-12-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.5
Vancouver Coastal,WBUMX2NNUD9X,2024-12-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,8.6
Fraser Health,UKFNNVATXW9C,2024-12-18,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,29ZKW4UB9W3C,2024-12-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,8NTX8G4A8KND,2024-12-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.9
Fraser Health,DXXYG8JVK6ER,2024-12-31,MCS The Haven,Mission,Down (Unknown Opioid),Opioid,12.8
Fraser Health,PB67RM9ERBZQ,2024-12-31,MCS The Haven,Mission,Down (Unknown Opioid),Opioid,11.5
Vancouver Coastal,K9R6JTQ7HDHH,2024-12-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.2
Island Health,EV3AZ9PFEXCA,2024-12-12,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.2
Vancouver Coastal,WMKQZT69ZHX7,2024-12-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.3
Island Health,M4ZWHWYCZ694,2024-12-28,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,69.3
Vancouver Coastal,WED6HFUJCQ6B,2024-12-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.5
Fraser Health,W3ZGAA8CW3VG,2024-12-20,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,16.9
Fraser Health,MJQQE4NRDWKF,2024-12-20,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,14.9
Fraser Health,C26VWGYKVDUY,2024-12-18,SafePoint,Surrey,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,294EDV46VED3,2024-12-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.3
Fraser Health,GJ4Q3B94HHQ3,2024-12-31,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,9.7
Interior Health,47722KBV9TGQ,2024-12-30,Medicine Shoppe Pharmacy,Vernon,Down (Unknown Opioid),Opioid,16.0
Interior Health,HZA78H4967C8,2024-12-24,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,16.6
Fraser Health,TA3EVR63VT4H,2024-12-24,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.6
Vancouver Coastal,XH8UJ2BZF2N7,2024-12-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.8
Fraser Health,TD2YY2M3XA7A,2024-12-20,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,25.7
Fraser Health,Z9D34C469P9X,2024-12-20,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,19.0
Fraser Health,KJP3PA2QAPYV,2024-12-20,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.6
Vancouver Coastal,YJ87ABPV8H3K,2024-12-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,57.9
