Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,EFD46T6FHR7H,2024-10-11,Community Resource Centre,Powell River,Fentanyl,Opioid,18.9
Vancouver Coastal,83TMECY7UEYA,2024-10-22,Community Resource Centre,Powell River,Fentanyl,Opioid,26.1
Vancouver Coastal,N4DVEUUZ8FRF,2024-10-24,Community Resource Centre,Powell River,Fentanyl,Opioid,22.0
Fraser Health,Z34ZNURUG27G,2024-10-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,56.6
Fraser Health,P9PEXJJR4CKX,2024-10-05,PeacePoint,White Rock,Fentanyl,Opioid,60.3
Vancouver Coastal,J8CHMQ4DDU94,2024-10-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.8
Vancouver Coastal,6Y2UKWP4H68D,2024-10-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.8
Vancouver Coastal,EWKPTZHBJGDT,2024-10-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,5.6
Interior Health,QG68KJGVYT6J,2024-10-17,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,3U9CZMZ8D6XE,2024-10-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,9DQU3474NF48,2024-10-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,GUXAD2FJMZTJ,2024-10-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.6
Fraser Health,PBBTDD99BVUT,2024-10-17,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,20.1
Fraser Health,UJ9MA6N6PGT9,2024-10-16,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,19.6
Fraser Health,X4U7UAQQU7QK,2024-10-18,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,10.9
Vancouver Coastal,JKRYFT9YU3M9,2024-10-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.9
Fraser Health,N2V4W9T27X2V,2024-10-09,SafePoint,Surrey,Down (Unknown Opioid),Opioid,11.5
Vancouver Coastal,BB2CG7PC4VJB,2024-10-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.1
Vancouver Coastal,UMQVJXK4KAX2,2024-10-02,Community Resource Centre,Powell River,Fentanyl,Opioid,14.0
Fraser Health,2MZHEX9YXZJG,2024-10-18,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,16.7
Fraser Health,6YHXF48PM6DN,2024-10-02,Purpose Society,New Westminster,Fentanyl,Opioid,10.5
Interior Health,ZYJGDYFPQZWX,2024-10-09,ANKORS Mobile (Trail),Trail,Down (Unknown Opioid),Opioid,12.9
Fraser Health,WT97J3FF9N6F,2024-10-11,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,14.4
Vancouver Coastal,KT7ZNKFURY2J,2024-10-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.1
Northern Health,TEWZ3AWRFPRB,2024-10-29,POUNDS,Prince George,Down (Unknown Opioid),Opioid,24.1
Interior Health,WJ2W2EE2Z3JT,2024-10-18,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,10.7
Interior Health,JYG6VM4M7FFN,2024-10-15,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,14.8
Island Health,2KT9E3NRRAB6,2024-10-09,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,15.0
Island Health,P6BUU7ME9UB6,2024-10-09,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,16.8
Vancouver Coastal,D3GPHX94RW6B,2024-10-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.3
Island Health,7N8A7AYY8VGJ,2024-10-09,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,14.5
Interior Health,2W6FEWFJ77X7,2024-10-30,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,6.0
Island Health,RUHEA3FVATNF,2024-10-05,CMHA (Albert St.),Nanaimo,Heroin,Opioid,17.5
Vancouver Coastal,TGVCGUTYDU49,2024-10-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.7
Vancouver Coastal,RH3JEGHEPT89,2024-10-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.4
Interior Health,DV6RWFRJAXQ8,2024-10-10,Compass House (Penticton),Penticton,Fentanyl,Opioid,47.0
Fraser Health,M2F3Y8HXC9WC,2024-10-18,Phoenix Society The Hub,Abbotsford,Fentanyl,Opioid,5.7
Vancouver Coastal,E44HQDJHZEQE,2024-10-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.9
Vancouver Coastal,JH637DZK3XTT,2024-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.4
Fraser Health,36JWA6FZUVB2,2024-10-01,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,13.2
Fraser Health,DFGWG7P7BC6G,2024-10-01,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,26.0
Vancouver Coastal,4G8AUG33EQJ2,2024-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.5
Vancouver Coastal,AFRQD98BFWHJ,2024-10-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.0
Vancouver Coastal,XA74DXMW426G,2024-10-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,QAYDNT22CNAR,2024-10-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.3
Vancouver Coastal,48CXHUDNMC7Z,2024-10-07,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.5
Vancouver Coastal,BZ4WV7PFRDU7,2024-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.8
Vancouver Coastal,D6E77ZFHDGWC,2024-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,CJPYK82R3U2N,2024-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,W4KCNDUFUQPD,2024-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.5
Vancouver Coastal,YQBDCNZ4HM9M,2024-10-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.2
Vancouver Coastal,WVFJPYZ32Z2X,2024-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,NQUZYBX2Q3BG,2024-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,7A886Y8XU2KT,2024-10-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.5
Vancouver Coastal,ZDQ8HGFWMTFH,2024-10-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.5
Vancouver Coastal,CP8WNX66AMAD,2024-10-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.9
Island Health,6ZPUEVU2NTV6,2024-10-23,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,31.2
Vancouver Coastal,FNQUWMTXX99N,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,VE68PEZX78PE,2024-10-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.4
Vancouver Coastal,FZVWRWJWJHBK,2024-10-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.6
Vancouver Coastal,AYP4FPF76AEQ,2024-10-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,43.8
Vancouver Coastal,PV3HMM4XNZEK,2024-10-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,VUPPNVP7J94Z,2024-10-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,8Z2XPJPV77YN,2024-10-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,34.9
Vancouver Coastal,UZ62ZYFR7KMP,2024-10-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.9
Northern Health,D7DMBNR9747R,2024-10-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,23.3
Interior Health,68XP8JPBX2JE,2024-10-15,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,12.9
Vancouver Coastal,M8WMNBUBYE34,2024-10-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.1
Vancouver Coastal,JKZ48UJHYHFC,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.4
Vancouver Coastal,WX7ZJGCK2HFE,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.9
Vancouver Coastal,HPUHF4P6C7A2,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.2
Vancouver Coastal,7QQW69KGA6J4,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,E72WP4FN6GVZ,2024-10-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,52.4
Vancouver Coastal,N89X9BB4G788,2024-10-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.7
Vancouver Coastal,TA989CYGVCCZ,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Island Health,TJNYGRJ93VYN,2024-10-21,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,29.4
Vancouver Coastal,T8FCEQ3EKXFK,2024-10-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,TJJJWT8JDHR4,2024-10-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.1
Island Health,PVPDZKGT924B,2024-10-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,7.2
Island Health,F8WREJK82EY9,2024-10-23,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,20.0
Interior Health,HKA6H6PVZ696,2024-10-23,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,19.1
Interior Health,CPXAZQ2XAPZB,2024-10-24,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,PPTRP2U734QW,2024-10-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.4
Vancouver Coastal,G9MBFE2677E2,2024-10-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.4
Vancouver Coastal,DKCNWNY97KPT,2024-10-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.2
Vancouver Coastal,QYXZ3V2GX86T,2024-10-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Interior Health,D76KKN982K6D,2024-10-18,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,10.7
Interior Health,43KREWTK3E8X,2024-10-18,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,15.2
Island Health,MTYY6M43VPCD,2024-10-14,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,7.9
Vancouver Coastal,U3E2V2HZUWCR,2024-10-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,3JU2DM97PUVY,2024-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Island Health,XHNPCNMUEV6P,2024-10-12,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,20.4
Vancouver Coastal,F22YA9TA4JUC,2024-10-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,14.2
Vancouver Coastal,ZXVKUJ2MHVGY,2024-10-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,12.5
Vancouver Coastal,NKW787ENG8WW,2024-10-29,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,50.2
Vancouver Coastal,4DYY6KTJHEHM,2024-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,ZE22D22DP29N,2024-10-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,38.1
Vancouver Coastal,Z6JPKC7AXTFB,2024-10-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,22.4
Island Health,HTM74BQ2ZQA4,2024-10-12,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,24.0
Vancouver Coastal,3RT2R84BRJ27,2024-10-02,Community Resource Centre,Powell River,Fentanyl,Opioid,18.3
Vancouver Coastal,8PMGZBUBYBMC,2024-10-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,KZMCVVHTNMAB,2024-10-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.0
Interior Health,PVJBNHV86UW3,2024-10-01,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,11.4
Vancouver Coastal,KZFDY4QCB83E,2024-10-01,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.3
Interior Health,8RZ49BF86JMG,2024-10-30,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,15.3
Fraser Health,EKAQNFDMM3EQ,2024-10-23,SafePoint,Surrey,Fentanyl,Opioid,16.1
Island Health,FHQBP3K4UFEP,2024-10-09,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,12.5
Vancouver Coastal,G7CNA4K7JZJZ,2024-10-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Fraser Health,JK7XAVKVY6H3,2024-10-04,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,12.0
Fraser Health,MRRQAVGM7EVV,2024-10-04,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,23.4
Vancouver Coastal,VNETT89MKM3T,2024-10-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,PUFXY378R4RP,2024-10-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,29.5
Vancouver Coastal,JTT368TH68QN,2024-10-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.5
Fraser Health,JG4JQKJQC9NQ,2024-10-03,Lookout OPS Van (Langley Memorial Hospital),Langley,Down (Unknown Opioid),Opioid,18.5
Interior Health,KM8CAUY6ZM4B,2024-10-10,Compass House (Penticton),Penticton,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,GMHRTWMPGUH9,2024-10-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.8
Fraser Health,WPZ3UYHVJ7K4,2024-10-09,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.7
Fraser Health,2JE3Q2WCZVQE,2024-10-09,SafePoint,Surrey,Down (Unknown Opioid),Opioid,11.4
Fraser Health,TUFVDCXP33KK,2024-10-16,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.3
Fraser Health,UGKUEP3N7H9K,2024-10-16,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,23.4
Vancouver Coastal,92NRNQ8ENGUB,2024-10-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.0
Interior Health,4QYTXJEDKUYK,2024-10-11,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,18.1
Vancouver Coastal,76HB7XCAN7NB,2024-10-10,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.1
Fraser Health,WVTCBT8V9MXW,2024-10-21,Fraser Canyon Clinic (Hope),Hope,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,AJBQVM99AMEQ,2024-10-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,31.2
Vancouver Coastal,VWRT3RXRNVBC,2024-10-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,28.1
Vancouver Coastal,JVWVX6GC88DW,2024-10-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Fraser Health,68FBB9ADR7QF,2024-10-16,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.7
Fraser Health,M8CDRMGQYY2C,2024-10-16,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.0
Fraser Health,M7KU3E3BM2HG,2024-10-23,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,23.4
Vancouver Coastal,J7PBGJBKJYQC,2024-10-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,8JRXC44C8R6Q,2024-10-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,FZ6GRPB92MNM,2024-10-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,AWRWKA397CHU,2024-10-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,25.4
Fraser Health,CPJGA6AWF78N,2024-10-25,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,23.4
Interior Health,3WC6389Z9RJH,2024-10-31,Foundry (Penticton),Penticton,Down (Unknown Opioid),Opioid,16.8
Vancouver Coastal,ZE2UQCMTTANC,2024-10-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,4AAGGP7EURED,2024-10-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,30.5
Interior Health,GN6VFH9UKDZN,2024-10-30,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,14.5
Interior Health,RPCAVXQTBAKE,2024-10-30,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,20.6
Fraser Health,JGDW8RPC2Y4Y,2024-10-21,Public Health Unit (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,10.7
Vancouver Coastal,VJRNYX982YPG,2024-10-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,36.0
Fraser Health,VH3WPYTJEF8X,2024-10-25,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,ZWPWJT3F9F7U,2024-10-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,8.5
Fraser Health,8DZTMUWNZMQT,2024-10-02,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,26.1
Fraser Health,6XZBBPVNG2GQ,2024-10-04,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,22.0
Vancouver Coastal,D92BPPRDTAD4,2024-10-09,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.4
Interior Health,BXYU4HYHK9TT,2024-10-15,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,19.1
Vancouver Coastal,A8HP7BHM4YVE,2024-10-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.9
Interior Health,XK3F2EFCF2DJ,2024-10-30,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,13.8
Interior Health,JPDQ9J732PJX,2024-10-30,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,16.6
Fraser Health,KFVB2U83ZNTQ,2024-10-30,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.0
Fraser Health,BU2MVVH2D3BV,2024-10-25,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.0
Interior Health,AG7D938MTZRQ,2024-10-22,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,12.2
Vancouver Coastal,GV6QXBD8ABGW,2024-10-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,11.9
Fraser Health,V4YHK3T6XAVB,2024-10-21,Public Health Unit (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,15.4
Fraser Health,RYB3KVTGYPEC,2024-10-18,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,VCUX8JFB7GCQ,2024-10-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.9
Interior Health,VUN6N8HEEUNW,2024-10-15,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,17.5
Interior Health,JY726YPUQTHK,2024-10-15,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,42.2
Interior Health,WJURD7TZ4FHW,2024-10-12,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,17.0
Fraser Health,2J2E8K869BCZ,2024-10-09,SafePoint,Surrey,Down (Unknown Opioid),Opioid,43.6
Vancouver Coastal,BQGCF8TFGPDH,2024-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.2
Vancouver Coastal,3TQXMYQWEZJK,2024-10-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,7.8
Interior Health,MDT9YJN6TNWF,2024-10-04,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,16.2
Vancouver Coastal,W6XUKP4K4NUM,2024-10-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,35.4
Interior Health,WTFGTVHTPT4E,2024-10-02,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,19.7
Interior Health,JR43NC772AEK,2024-10-02,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,16.8
Fraser Health,HMEBKMKTU77W,2024-10-01,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.0
Interior Health,MM7JP7FBYGFH,2024-10-31,OUH (Kelowna),Kelowna,Down (Unknown Opioid),Opioid,31.3
Vancouver Coastal,BJPD9QPACTRU,2024-10-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.5
Fraser Health,7XP6FC8FBUBE,2024-10-23,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,18.4
Vancouver Coastal,V2R7Q43TBQD7,2024-10-24,Community Resource Centre,Powell River,Fentanyl,Opioid,17.6
Interior Health,Z9NXXQ6XKYQH,2024-10-15,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,11.5
Vancouver Coastal,VMJU3RCVVRB6,2024-10-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,45.1
Fraser Health,2E2TGB9HYMJV,2024-10-23,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,2FDVWHACRVNZ,2024-10-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.6
Vancouver Coastal,P949CEXDEV7Q,2024-10-23,Community Resource Centre,Powell River,Fentanyl,Opioid,24.4
Vancouver Coastal,C9QY48NU68UY,2024-10-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.8
Fraser Health,C7GMKJJYX94M,2024-10-09,SafePoint,Surrey,Down (Unknown Opioid),Opioid,11.8
Fraser Health,Q2DZVZJVCBJG,2024-10-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,14.8
