Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Fraser Health,XG94HTQPPA3F,2024-01-13,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,11.4
Vancouver Coastal,TPFQXP3YFTB6,2024-01-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,33.7
Fraser Health,AKVYJPWBABX3,2024-01-09,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,22.3
Fraser Health,MNXGYGZ24VED,2024-01-10,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,8NJAAPH67P4K,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.7
Vancouver Coastal,CJ2MHY9QTXBE,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,6.7
Vancouver Coastal,GWYJNWNEKBNE,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,7.6
Fraser Health,R3AMV2GZFJVR,2024-01-05,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,25.9
Fraser Health,QGJNMZFZ7WWZ,2024-01-05,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,35.3
Fraser Health,MH7QP43CHYEX,2024-01-06,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,4.7
Vancouver Coastal,M4V4R2BDH7AT,2024-01-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.6
Fraser Health,K76MNXHE64HE,2024-01-03,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,23.3
Vancouver Coastal,Z93TC9Z2Y22A,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.6
Fraser Health,H3Z78GY8437R,2024-01-03,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,4W69MC8KJZPE,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.5
Interior Health,9CHD7Q63UYDA,2024-01-03,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,28.7
Vancouver Coastal,PYW4DGM874J4,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.3
Vancouver Coastal,G8QT99G8NQAG,2024-01-04,OPS,Powell River,Fentanyl,Opioid,33.4
Vancouver Coastal,PFBZFR46X9Q7,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.2
Vancouver Coastal,UF2TNK6KECFP,2024-01-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,26.2
Vancouver Coastal,JQRWVFCC7N98,2024-01-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.9
Fraser Health,VCYTFXWQ7KY7,2024-01-31,SafePoint,Surrey,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,Y7826H9NK4PB,2024-01-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,27.7
Vancouver Coastal,Q3E3TTQWZTBW,2024-01-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.9
Northern Health,P2PKPFXT8Y9P,2024-01-25,Quesnel Specialized Services,Quesnel,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,W7YQRTXWFEDT,2024-01-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,38.0
Fraser Health,BCHY2QRY3WJX,2024-01-22,Public Health Unit (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,8.6
Vancouver Coastal,FENMP4G3CXK6,2024-01-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.1
Fraser Health,RFKKRDZXZ63E,2024-01-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,11.3
Fraser Health,42898URDJ8Q3,2024-01-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,4.8
Fraser Health,W2CWRXZJHZYE,2024-01-17,Purpose Society,New Westminster,Fentanyl,Opioid,11.4
Vancouver Coastal,AJRAEXU4VEBJ,2024-01-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.2
Vancouver Coastal,R6NVXK9JCU9X,2024-01-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.0
Vancouver Coastal,W8FCRHBN2HK2,2024-01-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.8
Interior Health,PTHHFMFAVKJC,2024-01-16,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,14.5
Northern Health,P4C86H47X464,2024-01-11,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,GTDUHAKNPC4H,2024-01-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.9
Fraser Health,YRGYH68462BJ,2024-01-09,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,14.9
Fraser Health,WEHCAX7QYNHC,2024-01-10,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,21.9
Vancouver Coastal,7683PBZWMCG2,2024-01-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,34.1
Vancouver Coastal,D4JTKDQRE44T,2024-01-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.4
Interior Health,GPCBD2KMZGG6,2024-01-05,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,19.8
Vancouver Coastal,97XKRN4N64DR,2024-01-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.7
Fraser Health,YRTHHA9Z97XH,2024-01-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,5.1
Vancouver Coastal,7Y4UDWWPTGFU,2024-01-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.5
Fraser Health,WBXEYFZE9Q7J,2024-01-20,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,18.3
Fraser Health,ZMQJME7C2GMP,2024-01-03,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.3
Fraser Health,QWNAZFCNYAGK,2024-01-03,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,8.1
Fraser Health,ZP9XTMFTQU8R,2024-01-05,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,12.7
Fraser Health,KHZ4KHHR9JD7,2024-01-05,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,26.4
Fraser Health,H7UEN3AG44BP,2024-01-05,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,31.9
Fraser Health,64KVFKVC3AY6,2024-01-05,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,24.5
Northern Health,4ZJKBG4F7E2C,2024-01-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,17.0
Fraser Health,R93QT3GKZYPY,2024-01-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,17.1
Fraser Health,D3VYMKB2RV8R,2024-01-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,17.7
Vancouver Coastal,U72EXF6Z8WN6,2024-01-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.5
Fraser Health,GFC3PV4KGKB7,2024-01-31,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,7.9
Vancouver Coastal,3NG43JRKMKKX,2024-01-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,24.6
Fraser Health,ZN8JFKQZH8B8,2024-01-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,24.7
Vancouver Coastal,W2XCTE2W3MAD,2024-01-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,JB2NE86C43YP,2024-01-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,PZPMDN7CUB39,2024-01-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,WR3KH8P63NYN,2024-01-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,RNAG3Q7ZF2NU,2024-01-03,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,55.9
Vancouver Coastal,VZNPF44WF3EK,2024-01-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,49.3
Vancouver Coastal,XA967F949NBH,2024-01-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,46.6
Island Health,JJG26YDYXU37,2024-01-06,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,17.7
Fraser Health,YVBM84GYDKE8,2024-01-09,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,22.8
Vancouver Coastal,UU9XC8AZHAUN,2024-01-10,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,AMF7UYDQFBUM,2024-01-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.6
Vancouver Coastal,23QPVHPXBCN6,2024-01-18,Insite,Vancouver,Fentanyl,Opioid,64.4
Vancouver Coastal,XZBUYQR72QRX,2024-01-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.4
Fraser Health,DWKRFXHK27ZC,2024-01-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,JXCNBVDM44UU,2024-01-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.5
Vancouver Coastal,EVFJPV7QXUAJ,2024-01-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,PFXQN9CDX6HH,2024-01-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,6JA4W3VXVK66,2024-01-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.1
Vancouver Coastal,9U2D3HAPMT4F,2024-01-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.4
Vancouver Coastal,3J2NHMCC3HPA,2024-01-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,48.6
Vancouver Coastal,E24ENMZBBNH2,2024-01-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,NN38V3D43A6T,2024-01-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,8B782MQQYMNY,2024-01-25,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,49.4
Vancouver Coastal,3MJUZDKJPUZQ,2024-01-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.5
Fraser Health,MR6M8Z69YBTA,2024-01-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,38.8
Vancouver Coastal,PYT6R7T3D9F6,2024-01-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,64.6
Vancouver Coastal,78WEHP863J6X,2024-01-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,67.7
Fraser Health,N9HYJD6Z8JZK,2024-01-28,MRSOS,Maple Ridge,Down (Unknown Opioid),Opioid,10.0
Vancouver Coastal,PD9EXWKRK3T9,2024-01-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.4
Fraser Health,X3NTZ3AZ7VXY,2024-01-31,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.1
Vancouver Coastal,2U6D6X48TA7J,2024-01-31,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.8
Fraser Health,EJ9ABWY6QJ84,2024-01-20,PCRS Wellness Centre,Chilliwack,Fentanyl,Opioid,20.0
Fraser Health,4M2F2N3ZBM9A,2024-01-31,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,22.6
Vancouver Coastal,GVVXCAWMF247,2024-01-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,49.4
Fraser Health,F8NREKEEF84J,2024-01-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,11.5
Vancouver Coastal,26AU3VTTQVKN,2024-01-31,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.6
Vancouver Coastal,6GDHNBX36NDK,2024-01-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,2Q2JREUJH6NR,2024-01-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.7
Fraser Health,RDD3AE8BFCV6,2024-01-31,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,QD6T8TYKYP7J,2024-01-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.7
Vancouver Coastal,63RAG92GG46T,2024-01-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.6
Island Health,DDFBZRHTCN6G,2024-01-26,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.6
Vancouver Coastal,D9FHE6XPE4F9,2024-01-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,XXVTRHPAJVN6,2024-01-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.0
Vancouver Coastal,V4HRU72CHDQ4,2024-01-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,RHRFEUBGD7YD,2024-01-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Fraser Health,6FJJMW7344FF,2024-01-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,VW6AU3UPJQDC,2024-01-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,UGMNJJQKJWCX,2024-01-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.8
Vancouver Coastal,37CNKV3M8XWV,2024-01-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,ZWWZ64FUCRUD,2024-01-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,UEU7TNYN4ZEZ,2024-01-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,43.3
Interior Health,ZD4RT976R6X3,2024-01-18,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,26.5
Vancouver Coastal,7TDWWYDNA8CD,2024-01-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,47.3
Vancouver Coastal,ETP2XKWKZKBZ,2024-01-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,T7E48BRRDUUY,2024-01-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,26.6
Vancouver Coastal,6VCPXTMBWTHX,2024-01-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,30.9
Vancouver Coastal,6MNWBHJPNVCX,2024-01-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,47.8
Vancouver Coastal,VJCTPHWP7DB8,2024-01-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.3
Vancouver Coastal,6ZRKNBVFDVD4,2024-01-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,48.3
Vancouver Coastal,22BM2DBEC2Y8,2024-01-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.5
Vancouver Coastal,EYCKBR6PUKHK,2024-01-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.6
Vancouver Coastal,NEZK98NHHGHK,2024-01-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,70.5
Vancouver Coastal,8DJCJAWH8A72,2024-01-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.1
Vancouver Coastal,RXYMWAATQBVF,2024-01-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.4
Vancouver Coastal,T8YNF7X2EENG,2024-01-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.9
Vancouver Coastal,FD6MAMGF8JPB,2024-01-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.2
Vancouver Coastal,J897GZCURDQE,2024-01-02,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.1
Vancouver Coastal,NBE7JJMUK7F3,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.4
Vancouver Coastal,VHFMBC4DBB37,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,25.4
Vancouver Coastal,T3MYACUU9H9E,2024-01-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.9
Fraser Health,EDRQUYQPDACE,2024-01-03,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,62NWPP8XCZDP,2024-01-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.4
Vancouver Coastal,QUK3C6XZUETQ,2024-01-05,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.3
Island Health,A7MZRTVVC347,2024-01-05,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,41.1
Fraser Health,XJTRRFV4X96E,2024-01-05,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,24.0
Vancouver Coastal,N9U7GHP4R8XA,2024-01-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.1
Vancouver Coastal,ETCEQYVYE4GX,2024-01-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.3
Interior Health,PDXZ9DPEP2HP,2024-01-10,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,18.6
Vancouver Coastal,WG2FMNC4EZ2X,2024-01-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,GTBUWQG9J63D,2024-01-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.2
Vancouver Coastal,P22ZPCEX3RDW,2024-01-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,48.1
Vancouver Coastal,UXQ4PWJBXPQW,2024-01-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.8
Island Health,Q3M7NMTNUH8N,2024-01-11,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,HRF3EEVBMM76,2024-01-10,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.0
Fraser Health,MDGXJPZC8X88,2024-01-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,16.4
Interior Health,A2UC4VUBGE4D,2024-01-18,ANKORS (Nelson),Nelson,Fentanyl,Opioid,13.0
Vancouver Coastal,DYK6EMTY8EHE,2024-01-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,28.5
Fraser Health,86DTRDWKAY9U,2024-01-16,Lookout Society Red Lion,Abbotsford,Down (Unknown Opioid),Opioid,37.2
Interior Health,QAQVRAJUNMMA,2024-01-16,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,25.3
Vancouver Coastal,MQ34URMF2GT4,2024-01-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,AKFZ273YGTU4,2024-01-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,26.7
Fraser Health,CZGNN23Y2UKP,2024-01-23,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.6
Fraser Health,JEXKZWAXQD42,2024-01-23,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,HNJN9TBG3GNF,2024-01-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.7
Fraser Health,DTWKRUFE6ZWP,2024-01-22,Fraser Canyon Clinic (Hope),Hope,Down (Unknown Opioid),Opioid,11.2
Interior Health,UZP96AVVC6XE,2024-01-24,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,VM3KZPXGJBGU,2024-01-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Vancouver Coastal,J4EZ32P6236V,2024-01-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,8.7
Fraser Health,UQBPB9EB7WM3,2024-01-24,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,10.4
Fraser Health,T6V8MBKU8VRM,2024-01-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.7
Fraser Health,6QW28KYKT6NY,2024-01-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,34.8
Fraser Health,VUX6ZQBY4NGB,2024-01-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,27.1
Vancouver Coastal,VFF9DKDGDFNT,2024-01-25,Insite,Vancouver,Down (Unknown Opioid),Opioid,29.3
Vancouver Coastal,RHK4HNF3UF8J,2024-01-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,69H7226M8JVU,2024-01-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,YFHPYBAD6RYZ,2024-01-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.4
Fraser Health,2ETQXCMVYQF2,2024-01-27,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,UC67TGT4BC8W,2024-01-31,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.1
Fraser Health,KMWGXFHU9RX6,2024-01-31,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,MH4WM4P2X7R6,2024-01-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,33.6
Interior Health,84NDF46A8KYK,2024-01-30,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,25.4
Fraser Health,4ZBBJAW2N3UD,2024-01-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,25.3
Fraser Health,RGK2X7JCHTEH,2024-01-28,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,3.7
Fraser Health,XY3KNU39W3YT,2024-01-31,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.4
Vancouver Coastal,WA2MA6EQ389Y,2024-01-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.4
Fraser Health,HVRRZPNX3TEJ,2024-01-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,18.3
Fraser Health,HDFXKNPB3H72,2024-01-19,Outreach Hub,Burnaby,Heroin,Opioid,27.2
Fraser Health,HX3JTJZWCUD3,2024-01-23,Lookout Society Red Lion,Abbotsford,Down (Unknown Opioid),Opioid,29.5
Fraser Health,A6XG7HDAKYJT,2024-01-31,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,22.3
Fraser Health,F4ZDVJJ9JW8W,2024-01-29,Public Health Unit (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,NTH8B9JMT3BT,2024-01-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,54.1
Fraser Health,TRBBB2EZPNZA,2024-01-24,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,21.2
