Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,U9WKBGWEN6XU,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,YVZQ3HFQBZQV,2022-06-22,Molson OPS,Vancouver,Fentanyl,Opioid,17.7
Interior Health,9TNXNBECNFYY,2022-06-22,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,10.5
Vancouver Coastal,UUEWGPCQTTXZ,2022-06-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.2
Fraser Health,66BMKX2KU2PE,2022-06-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,32M68M8BCGVU,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.0
Vancouver Coastal,3A34UJW3QDD3,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.2
Vancouver Coastal,8PPA6UQKVVBJ,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.3
Vancouver Coastal,AUYEVXQJTVAY,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.8
Vancouver Coastal,G8WH2HNKWWUK,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,72.0
Vancouver Coastal,KDZE2WQPME49,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,PCHCZ4P2ZX8D,2022-06-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,69.7
Vancouver Coastal,CGDEVFAUMRWR,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,15.8
Vancouver Coastal,G83UB9WDV9QK,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,18.1
Interior Health,7HKWW7UNKXZK,2022-06-22,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,15.6
Vancouver Coastal,PNRB8NWVG7HX,2022-06-22,Insite,Vancouver,Down (Unknown Opioid),Opioid,7.8
Vancouver Coastal,B4N7QDMDX3ZE,2022-06-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,65.7
Vancouver Coastal,QW4KTCFU98J6,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,RRWN7YYRTGR3,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,13.6
Vancouver Coastal,E8TTXWR7E7HF,2022-06-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.6
Vancouver Coastal,6QKJXXXJ6KRR,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,10.2
Vancouver Coastal,CXHTXTTPMEYF,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,XXE8EFYJGBMT,2022-06-22,Osborn Shelter,Vancouver,Down (Unknown Opioid),Opioid,17.9
Interior Health,AJDQFFFXBP4J,2022-06-22,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,12.1
Interior Health,Q6W6JECDPJDK,2022-06-22,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,17.1
Interior Health,QWPHUQEGZG6U,2022-06-22,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,15.5
Fraser Health,4XKRYM3Z4W28,2022-06-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.7
Fraser Health,A8A7FB8E6T4V,2022-06-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,TP9EB84QG3EQ,2022-06-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,9CX7A2VVRCNK,2022-06-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,MND9TVTTR73E,2022-06-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.9
Fraser Health,7DQBWY7PMA8D,2022-06-21,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,18.0
Fraser Health,EUBUWEUZUPEZ,2022-06-21,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,16.2
Interior Health,9KG3GKB687RG,2022-06-21,ANKORS (Grand Forks),Grand Forks,Fentanyl,Opioid,10.2
Interior Health,7AV4D9GW3U89,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,4.5
Interior Health,BE7WDCE2DF7Q,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.3
Interior Health,C4QKFC78XYW4,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,10.5
Interior Health,DQAMQ44RHCBB,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,8.7
Interior Health,EY6EBGXXYCYH,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,8.7
Interior Health,MBKMR4XHV3AM,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,8.6
Interior Health,MRFRWPEAAMN7,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,7.6
Interior Health,T3Q4ZG779KMZ,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,8.5
Interior Health,X3ZZX88Y6X3F,2022-06-21,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.1
Fraser Health,CCTQRVYNWVFJ,2022-06-21,Mountainside Harm Reduction Society,Chilliwack,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,2TVYBDY4NZWT,2022-06-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.4
Vancouver Coastal,CKX3GFUCVNT9,2022-06-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.9
Vancouver Coastal,T9W8K76VKN9F,2022-06-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.8
Vancouver Coastal,6T6N492M4RJ3,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,17.1
Vancouver Coastal,Q2FGC6NRTW43,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,7.2
Fraser Health,Y46D8TX4Q33E,2022-06-20,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,18.4
Vancouver Coastal,K9XQRG3BR8QY,2022-06-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,96EKWZDYP9Z3,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,10.8
Vancouver Coastal,2FRZQDFEMERC,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,27.1
Vancouver Coastal,476UM29GWBXA,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,22.3
Vancouver Coastal,A2G8E3Z3MCAP,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,13.2
Vancouver Coastal,Q8W2KTJ74K68,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,26.9
Vancouver Coastal,G8EHC9HCU2EB,2022-06-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.0
Vancouver Coastal,FC9J3FWA6NKF,2022-06-20,Insite,Vancouver,Fentanyl,Opioid,61.1
Vancouver Coastal,A3AFB9HQHYCA,2022-06-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.8
Vancouver Coastal,7NG7GRHTZ7E4,2022-06-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,DP6BTW2Q38Z7,2022-06-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.2
Vancouver Coastal,WU6RYDWNV3X8,2022-06-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.8
Vancouver Coastal,CWW7PT6UPVX6,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.1
Vancouver Coastal,RF7KFZVVRHX2,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,DA3RX9YH8NUJ,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,H48C4UWE47T2,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,PMA92K89G8KX,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,XAKKHFD3WJTM,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.5
Vancouver Coastal,XK49PPQ9PPVH,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.5
Vancouver Coastal,Y6YDA7KXXPX8,2022-06-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.2
Vancouver Coastal,D74Z8DYJC3EA,2022-06-17,Insite,Vancouver,Fentanyl,Opioid,10.7
Vancouver Coastal,ZY4CHY7JJV7J,2022-06-17,Insite,Vancouver,Fentanyl,Opioid,14.2
Vancouver Coastal,29TFX86RBN2T,2022-06-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,39.6
Vancouver Coastal,94HVW2KFZNJ4,2022-06-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.4
Vancouver Coastal,BGWGDUM3NB2B,2022-06-17,Get Your Drugs Tested,Vancouver,Heroin,Opioid,21.9
Vancouver Coastal,UXWHBUMFAAUV,2022-06-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.6
Vancouver Coastal,WTHCQMMAG287,2022-06-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,49.5
Vancouver Coastal,X9ACKPF6ZQQJ,2022-06-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.4
Vancouver Coastal,2NR4GX6DTDFN,2022-06-17,Insite,Vancouver,Fentanyl,Opioid,10.2
Vancouver Coastal,29B6BGKFJQ7W,2022-06-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,41.6
Vancouver Coastal,PC9CM24NZEMB,2022-06-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.0
Vancouver Coastal,QWKYEQVD2KJM,2022-06-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,73.9
Vancouver Coastal,VKNEXJEYYUPW,2022-06-16,Insite,Vancouver,Fentanyl and Heroin,Opioid,16.6
Vancouver Coastal,6JFJNVHK43EF,2022-06-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.6
Vancouver Coastal,HUWQMHUXDQQE,2022-06-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.4
Fraser Health,2QZAFE27MGYD,2022-06-16,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,13.6
Fraser Health,AUWV9ADKC2HR,2022-06-16,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,15.7
Fraser Health,GDFD4K7VEJ8M,2022-06-16,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,13.8
Fraser Health,GERJEHZJ8AHX,2022-06-16,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,14.9
Fraser Health,J8CHPAC7P4KD,2022-06-16,Purpose Society,New Westminster,Fentanyl,Opioid,18.4
Fraser Health,TPYWXU6PZR7D,2022-06-16,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,8NFD36BV4KRM,2022-06-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,9GMK46FTVCXU,2022-06-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.4
Vancouver Coastal,9TY2KJZY936Y,2022-06-16,Insite,Vancouver,Fentanyl,Opioid,19.8
Vancouver Coastal,FA2QKR3HVYJA,2022-06-16,Insite,Vancouver,Fentanyl,Opioid,17.2
Interior Health,B7ZVYGNTD736,2022-06-16,ANKORS (Cranbrook),Cranbrook,Fentanyl,Opioid,24.4
Interior Health,GEQ6FXT7K2GX,2022-06-16,ASK Wellness (Merritt),Merritt,Fentanyl,Opioid,9.2
Vancouver Coastal,ZZA7FY4Q36K6,2022-06-16,Insite,Vancouver,Fentanyl,Opioid,12.8
Vancouver Coastal,V7VE4C74JG4P,2022-06-16,Insite,Vancouver,Fentanyl,Opioid,21.9
Interior Health,388QJDM9YNN8,2022-06-16,Outreach Urban Health,Kelowna,Fentanyl,Opioid,4.4
Interior Health,KUGMCJFUGFFB,2022-06-16,Outreach Urban Health,Kelowna,Fentanyl,Opioid,19.4
Vancouver Coastal,P36RQ62CJT7A,2022-06-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,72.0
Vancouver Coastal,V7DYX6MH9MC4,2022-06-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,73.5
