Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Fraser Health,Q8693H4HJHYX,2023-02-27,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,10.9
Fraser Health,RFNWD92M6HDU,2023-02-27,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,12.5
Vancouver Coastal,2EJCUNXRQ9N7,2023-02-27,Insite,Vancouver,Fentanyl,Opioid,20.8
Vancouver Coastal,XMR9C3CQX6EZ,2023-02-27,Insite,Vancouver,Fentanyl,Opioid,13.9
Fraser Health,NDK2JCGW2CYT,2023-02-27,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,27.7
Fraser Health,RYW3WU9UM7HP,2023-02-27,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,25.9
Vancouver Coastal,FYP9MEWG7FU4,2023-02-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.8
Interior Health,AMKKB2WA8F67,2023-02-27,P+OPS Mobile (Penticton),Penticton,Down (Unknown Opioid),Opioid,17.3
Fraser Health,DEJD2HPPGUZU,2023-02-27,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,27.5
Vancouver Coastal,EWHFHXEWFYX2,2023-02-27,Molson OPS,Vancouver,Fentanyl,Opioid,24.3
Vancouver Coastal,H92PFATXZYZZ,2023-02-27,Molson OPS,Vancouver,Fentanyl,Opioid,20.8
Vancouver Coastal,JN4UEEBDAW38,2023-02-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.7
Vancouver Coastal,NFV84AVAN8JG,2023-02-27,Insite,Vancouver,Fentanyl,Opioid,24.1
Island Health,3ZCBN88ZB3WB,2023-02-27,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.3
Interior Health,3KZXRMBR46W8,2023-02-27,ANKORS (Nelson),Nelson,Fentanyl,Opioid,7.3
Interior Health,9JYCXJMPXTUE,2023-02-27,ANKORS (Nelson),Nelson,Fentanyl,Opioid,9.2
Interior Health,AUJKZ7URTKUK,2023-02-27,ANKORS (Nelson),Nelson,Fentanyl,Opioid,8.7
Vancouver Coastal,9K9R2ZWF9JDC,2023-02-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.1
Fraser Health,KNCZRH9H2N98,2023-02-26,The Haven,Mission,Down (Unknown Opioid),Opioid,30.9
Fraser Health,EY9Z6XF7BGXX,2023-02-26,The Haven,Mission,Down (Unknown Opioid),Opioid,23.7
Vancouver Coastal,DQXUAB8NUJ8P,2023-02-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,EE7XJRCJPXRC,2023-02-24,Insite,Vancouver,Fentanyl,Opioid,21.7
Island Health,MXZ49MKU6MY6,2023-02-24,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.6
Island Health,UZK7G6G62YPP,2023-02-24,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.1
Fraser Health,6PXZGDVE2Y2T,2023-02-24,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,49.2
Vancouver Coastal,D49UPHEZFV4P,2023-02-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.6
Vancouver Coastal,2VZCPAPRVK69,2023-02-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.7
Fraser Health,VPA7PXCYGKZT,2023-02-24,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,12.5
Northern Health,DD2TD82RETQR,2023-02-24,POUNDS,Prince George,Down (Unknown Opioid),Opioid,18.8
Northern Health,MM6D2URYM4A6,2023-02-24,POUNDS,Prince George,Down (Unknown Opioid),Opioid,16.7
Northern Health,43EDRQ9A3CPW,2023-02-24,POUNDS,Prince George,Down (Unknown Opioid),Opioid,11.0
Fraser Health,GVMBA6PT37ZT,2023-02-24,PeacePoint,White Rock,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,E2N79MDM2YT2,2023-02-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.3
Vancouver Coastal,JWWU3W7EA8PA,2023-02-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,70.6
Island Health,WW6V3727T3KK,2023-02-23,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,3.2
Vancouver Coastal,HCG6TZRAQEQH,2023-02-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,12.5
Island Health,QWBPCEHPY4GZ,2023-02-23,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.9
Vancouver Coastal,PV76P8U8CZ39,2023-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.6
Fraser Health,BF3MFHU392ZY,2023-02-23,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,17.7
Fraser Health,NKB8UGZMGFRP,2023-02-23,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,24.7
Fraser Health,J3N4DRNRHZWZ,2023-02-23,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,51.3
Fraser Health,JRNBXR434QRR,2023-02-23,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,397HMA3FA6WH,2023-02-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.1
Vancouver Coastal,UCTDRVUUUF66,2023-02-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,55.9
Interior Health,63TTMFW2D68A,2023-02-22,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,GHYTW7BYHZCQ,2023-02-22,Insite,Vancouver,Fentanyl,Opioid,13.5
Fraser Health,87Z73U73CZQQ,2023-02-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,6.1
Interior Health,6BZ9CYAWUTCB,2023-02-22,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,14.7
Vancouver Coastal,Z9QPUKPF2HEU,2023-02-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.2
Northern Health,6CM8ACQ86KM3,2023-02-22,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,13.0
Fraser Health,3UERXUUM8DVB,2023-02-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,21.3
Fraser Health,PFJNN8JT8VT3,2023-02-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,MCHTXEAZEZVP,2023-02-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.5
Vancouver Coastal,E3HHG2QHVWZ4,2023-02-22,Insite,Vancouver,Fentanyl,Opioid,29.1
Fraser Health,CU4JKW9JHXX8,2023-02-22,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,13.2
Interior Health,MJYNDK3P7XQ4,2023-02-22,ANKORS (Nelson),Nelson,Fentanyl,Opioid,18.7
Fraser Health,DZAYJ3YB2JKF,2023-02-22,SafePoint,Surrey,Down (Unknown Opioid),Opioid,14.9
Fraser Health,PHGQWKCBAUCF,2023-02-22,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,20.4
Fraser Health,FFJKRKGX3G9E,2023-02-22,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,19.6
Fraser Health,RNQ2VCPCNREM,2023-02-22,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,13.1
Interior Health,PZH4QNR6URR3,2023-02-22,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,42.4
Interior Health,RPTYMHNBGK2A,2023-02-22,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,41.4
Vancouver Coastal,P7XX4PGFC6QX,2023-02-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.6
Interior Health,7EXKTBBXG4V3,2023-02-22,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,15.7
Interior Health,XH3GUK89U4RZ,2023-02-22,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,18.6
Fraser Health,4QHCAK9FU26J,2023-02-22,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,21.3
Interior Health,8GEGDBAHV89Y,2023-02-22,ANKORS Outreach (Castlegar),Castlegar,Fentanyl,Opioid,8.5
Interior Health,W7376QJJYHUA,2023-02-22,ANKORS Outreach (Castlegar),Castlegar,Fentanyl,Opioid,7.0
Vancouver Coastal,UTHMV2VFPEU7,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.9
Vancouver Coastal,Z7HXWH738B4P,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,53.6
Vancouver Coastal,PXAUJKK9WE4M,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,63.3
Vancouver Coastal,MXEMRU8NH8WV,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.2
Vancouver Coastal,4P29XR266WVR,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.1
Vancouver Coastal,23EKFDGCH7VA,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,53.9
Vancouver Coastal,T3BBZ3FU94XW,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.8
Vancouver Coastal,6F8R94QW76BE,2023-02-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,59.8
Vancouver Coastal,7WU2PQDW3FPE,2023-02-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Vancouver Coastal,XV4QYPTHYTPW,2023-02-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.9
Island Health,KRWFFJWHPHNY,2023-02-20,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,3.2
Island Health,P8AR7DGM2GEG,2023-02-20,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,24.0
Northern Health,MEFNHQQX8XNN,2023-02-20,POUNDS,Prince George,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,FETEYJUNPAT8,2023-02-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.7
Vancouver Coastal,E3ZKGKGBMYW4,2023-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.0
Vancouver Coastal,RGWNBCJRYQR9,2023-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.4
Vancouver Coastal,C2VHJN769J2D,2023-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,67.9
Fraser Health,8ETEBE47X66G,2023-02-19,The Haven,Mission,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,PD8X3WC3F636,2023-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.2
Vancouver Coastal,T3UMYN22FY32,2023-02-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.4
Vancouver Coastal,RXAEE6R7TZZQ,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.4
Island Health,X9DNPK77HYKU,2023-02-18,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,22.9
Island Health,XR9CXP6E42H6,2023-02-18,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,21.0
Vancouver Coastal,W4WZVTW3WFUW,2023-02-18,Get Your Drugs Tested,Vancouver,Heroin,Opioid,23.5
Vancouver Coastal,U4U749GTAYPH,2023-02-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,72.8
Vancouver Coastal,4TG9T9WNHXTM,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.5
Vancouver Coastal,NDGKMXQPMMBE,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.7
Vancouver Coastal,FHZTUVHQ9486,2023-02-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.3
Vancouver Coastal,2ZPM7WRYQ89T,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,JPBB6U8A34M3,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Vancouver Coastal,RYG7NQ8N2DH3,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.6
Vancouver Coastal,GKPRXE27E27Y,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.1
Northern Health,FBEXZAR2HXBV,2023-02-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,QA2FPNMK4HW6,2023-02-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.6
Northern Health,EWT4NVX3QFXD,2023-02-18,POUNDS,Prince George,Down (Unknown Opioid),Opioid,19.0
Fraser Health,3DR9GGVMPRJG,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,23.0
Fraser Health,GXRGPU7UCWBN,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,29.0
Fraser Health,3HCJZDTC3V3Y,2023-02-17,Lookout Society Riverside,Abbotsford,Down (Unknown Opioid),Opioid,42.1
Fraser Health,FV9RNBG2UXZU,2023-02-17,The Hub,Abbotsford,Heroin,Opioid,25.7
Fraser Health,6NPAV822H63E,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,18.4
Island Health,FF6KK3V99HYM,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,13.4
Northern Health,MM6DA4CVWUJ7,2023-02-17,POUNDS,Prince George,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,WPPC49DJBN29,2023-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.5
Island Health,X3V736JG9VF7,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.5
Interior Health,KWQHW9F2MF39,2023-02-17,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,13.9
Interior Health,XCW6J9W4HZZK,2023-02-17,Burdock House (Penticton),Penticton,Down (Unknown Opioid),Opioid,15.0
Fraser Health,QT6B83J4KP6R,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,24.6
Fraser Health,RDRFMDXD3EJX,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,12.0
Island Health,4GMAFZ8FCHZX,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,24.2
Interior Health,6E3UQNDZBNXV,2023-02-17,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,31.3
Interior Health,WXUCJPDQETCF,2023-02-17,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,31.9
Fraser Health,PGU8UHD7PX8X,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,22.9
Vancouver Coastal,DZQYE8YWG3NQ,2023-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.3
Fraser Health,JD43WK7C8V2K,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,26.5
Fraser Health,EXUDHP4TCH3B,2023-02-17,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,11.9
Vancouver Coastal,R6DMWFTQP927,2023-02-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,6.7
Fraser Health,THXEA7RRYAPQ,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,8.2
Fraser Health,Z67Q6PNN6N3V,2023-02-17,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,15.1
Island Health,336PH8ZVA8R7,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,11.1
Island Health,EUDAUR8BTF2U,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.9
Island Health,RWH84PNJR4CP,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,32.0
Island Health,EXCPFGBW39WC,2023-02-17,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,3.7
Vancouver Coastal,FHUNHA8HZA4P,2023-02-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,48.0
Interior Health,XZ98TKN9UYKV,2023-02-16,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,10.6
Interior Health,UBUZ4CB2XDR3,2023-02-16,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,17.0
Vancouver Coastal,P6WR67MNTGDX,2023-02-16,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,39.9
Vancouver Coastal,YH4FCD26B69C,2023-02-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.2
Vancouver Coastal,84Y42GNEXDF9,2023-02-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.0
Interior Health,77U8U646YP4Y,2023-02-16,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,11.0
Island Health,ZUXGZZX9WYZU,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,4.4
Island Health,GQM8M6G82TVB,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.7
Island Health,J766XNTU3XEE,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,14.5
Island Health,TP9UVYX3ARNA,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,2U36V63WJJZC,2023-02-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.3
Island Health,V2NAC8R3PJDF,2023-02-16,CMHA,Nanaimo,Fentanyl,Opioid,8.9
Island Health,8PWZPJPFBWQ7,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.7
Island Health,J23BUWZMNY3W,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,12.6
Island Health,WRCJG94RUX96,2023-02-16,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,31.8
Interior Health,H696W7HBVH49,2023-02-15,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,20.1
Fraser Health,FFV2X63UKH2V,2023-02-15,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,3.1
Vancouver Coastal,QKJAWKVP7R3F,2023-02-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.8
Vancouver Coastal,GRFPH3VT2RP9,2023-02-15,Insite,Vancouver,Fentanyl,Opioid,29.3
Northern Health,VE96UDDJ6ZNN,2023-02-15,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,19.2
Fraser Health,4VK2QVYPZCBH,2023-02-15,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,16.4
Fraser Health,KNPERE8ZY9JE,2023-02-15,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,20.8
Fraser Health,XQXC43CAPAUG,2023-02-15,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,12.6
Fraser Health,XPXXB7EB3EUR,2023-02-15,SafePoint,Surrey,Down (Unknown Opioid),Opioid,8.8
Vancouver Coastal,G8HZFBXZ6HUY,2023-02-15,Insite,Vancouver,Fentanyl,Opioid,28.0
Fraser Health,BP9FMX6PXVB6,2023-02-15,Pacific Community Resources Society,Chilliwack,Down (Unknown Opioid),Opioid,12.6
Vancouver Coastal,DB8DAG2AQ4M2,2023-02-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.9
Vancouver Coastal,H7XEGGZ8EKZ7,2023-02-15,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,28.7
Fraser Health,RMQCK4MR92UC,2023-02-15,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,YX4JP8QQ2CZH,2023-02-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Interior Health,ZWKARNTDC7H7,2023-02-15,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,25.0
Interior Health,WDEGVNU69BGZ,2023-02-15,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,16.7
Vancouver Coastal,377AA27VXTZ6,2023-02-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.9
Fraser Health,AVKUUEMCU7EJ,2023-02-15,SafePoint,Surrey,Heroin,Opioid,7.2
Interior Health,N7R2NBNE79EX,2023-02-15,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,22.4
Fraser Health,3X34WHZPR9W3,2023-02-15,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,14.8
Interior Health,XYT6WU3XT37Y,2023-02-15,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,11.5
Interior Health,DHWNDV4VTAD3,2023-02-14,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,21.0
Vancouver Coastal,A7VHECTWYT3P,2023-02-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,40.0
Vancouver Coastal,UYMG2ZRCQ87H,2023-02-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,66.8
Interior Health,MQXRDU3N8P6G,2023-02-14,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,21.3
Island Health,JBC2FZPZXPKU,2023-02-14,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.0
Island Health,VJAV4P9ZHRRN,2023-02-14,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.5
Vancouver Coastal,REPVTVZKW43Y,2023-02-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.0
Vancouver Coastal,9VJ746D7HVHE,2023-02-14,Insite,Vancouver,Fentanyl,Opioid,19.5
Vancouver Coastal,PPPW4UWBPRXC,2023-02-14,Insite,Vancouver,Fentanyl,Opioid,20.6
Vancouver Coastal,GEUTWNHRU684,2023-02-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.9
Vancouver Coastal,4DM3J7G4M662,2023-02-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.7
Vancouver Coastal,93M4PZJAU276,2023-02-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.2
Vancouver Coastal,9EFWY8QRTDQK,2023-02-14,Insite,Vancouver,Fentanyl,Opioid,14.2
Vancouver Coastal,7HKHDAP8F227,2023-02-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.4
Fraser Health,H93K6EFFMMYJ,2023-02-13,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,11.2
Fraser Health,R8GAAAJ7XQMW,2023-02-13,Fraser Canyon Clinic,Hope,Down (Unknown Opioid),Opioid,11.2
Vancouver Coastal,GRTVGFY7U8BY,2023-02-13,Insite,Vancouver,Fentanyl,Opioid,10.6
Vancouver Coastal,6W97WU62PX6D,2023-02-13,,,Fentanyl,Opioid,7.6
Vancouver Coastal,4EHV947HB2VC,2023-02-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.7
Interior Health,G8RKEVZH7GFF,2023-02-13,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,20.2
Interior Health,MYWKX43MWTRZ,2023-02-13,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,20.7
Interior Health,TYBRMMYGK9AW,2023-02-13,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,46.2
Interior Health,W23NKPFWK4N2,2023-02-13,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,9.8
