Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,NJC48V9KD6B2,2023-07-24,Community Resource Centre,Powell River,Fentanyl,Opioid,25.3
Vancouver Coastal,NMYBEKM6BKHM,2023-07-24,Community Resource Centre,Powell River,Fentanyl,Opioid,51.4
Vancouver Coastal,UB3QYADCKC4J,2023-07-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Vancouver Coastal,JZUHWCVJRZGK,2023-07-24,Insite,Vancouver,Fentanyl,Opioid,61.5
Vancouver Coastal,H3U6UQ9VAZB3,2023-07-24,Insite,Vancouver,Fentanyl,Opioid,18.7
Vancouver Coastal,Q2B4748HJ27V,2023-07-24,Insite,Vancouver,Fentanyl,Opioid,23.2
Vancouver Coastal,KAP4JBJTFAQZ,2023-07-24,Insite,Vancouver,Fentanyl,Opioid,21.9
Vancouver Coastal,QT3DN66MGP4F,2023-07-24,Insite,Vancouver,Fentanyl,Opioid,17.6
Northern Health,FHPBPBQK7B23,2023-07-24,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,10.8
Northern Health,PBBQNE4VBR7H,2023-07-24,Northwest ICMT,Terrace,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,9DJJ8PKVQZCW,2023-07-24,Insite,Vancouver,Fentanyl,Opioid,15.8
Vancouver Coastal,2MEPTZNWYHK3,2023-07-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,NQZBMGBER9QW,2023-07-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.3
Vancouver Coastal,4EYZPVZUG4E9,2023-07-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,2CTV3MQWH6HE,2023-07-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,40.3
Vancouver Coastal,6ABECAYAX63W,2023-07-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.3
Vancouver Coastal,CVPNQBBZANB3,2023-07-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,34.2
Vancouver Coastal,HMM4WF6ZHVXG,2023-07-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,45.9
Vancouver Coastal,NGQU6QT83A8J,2023-07-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,52.7
Vancouver Coastal,PXM3D33A8C3R,2023-07-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,32.5
Vancouver Coastal,EU87ZW793726,2023-07-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,66.3
Vancouver Coastal,TX3AEURCNHEZ,2023-07-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,43.4
Vancouver Coastal,B4RTTCZ7FNVV,2023-07-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,66.9
Vancouver Coastal,MM4NBTYQN8MH,2023-07-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,33.5
Vancouver Coastal,HBKKAFRUBDTR,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.5
Fraser Health,T26YMA2B2969,2023-07-21,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,17.1
Vancouver Coastal,EEWAQ77QN4PF,2023-07-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,65.1
Vancouver Coastal,Z4MEKV79JF9H,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,7.5
Vancouver Coastal,AEM6TEZPBQ8J,2023-07-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,34.5
Vancouver Coastal,8Y8TKD3HAD8G,2023-07-21,Insite,Vancouver,Fentanyl,Opioid,63.4
Vancouver Coastal,CMZBGEMQGXQP,2023-07-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,63.2
Interior Health,3VFJANBRWVE9,2023-07-21,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,DXXAVPEZBXPM,2023-07-21,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,17.0
Vancouver Coastal,QF9CEYH99D7N,2023-07-21,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,25.1
Vancouver Coastal,G2KPTT7EF3P3,2023-07-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.0
Vancouver Coastal,P69CVFRDFAU6,2023-07-21,Insite,Vancouver,Fentanyl,Opioid,68.6
Fraser Health,6BH4GX2GBBNX,2023-07-21,Outreach Hub,Burnaby,Down (Unknown Opioid),Opioid,25.3
Vancouver Coastal,Z6DYZC7PY29F,2023-07-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.4
Vancouver Coastal,CX4XZ7DK78P8,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.6
Island Health,WFDRMWMNMXEY,2023-07-21,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,5.0
Interior Health,YFPUHARMUW9Y,2023-07-21,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,24.2
Vancouver Coastal,EGX6Z8XAG477,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.5
Vancouver Coastal,2J4C6EZBVEM3,2023-07-21,Community Resource Centre,Powell River,Down (Unknown Opioid),Opioid,23.9
Vancouver Coastal,7DRY9AJPYCVW,2023-07-21,Community Resource Centre,Powell River,Down (Unknown Opioid),Opioid,26.8
Vancouver Coastal,9HMNBEJ79DV2,2023-07-21,Community Resource Centre,Powell River,Fentanyl,Opioid,23.8
Vancouver Coastal,TV3KGCYUKW34,2023-07-21,Community Resource Centre,Powell River,Fentanyl,Opioid,19.5
Vancouver Coastal,UCCY9Q49BXRY,2023-07-21,Community Resource Centre,Powell River,Down (Unknown Opioid),Opioid,20.6
Vancouver Coastal,ZYHF7AM2YM6E,2023-07-21,Community Resource Centre,Powell River,Down (Unknown Opioid),Opioid,23.0
Vancouver Coastal,9TX683EG79KF,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.1
Interior Health,ER3FFMMN9943,2023-07-21,Medicine Shoppe Pharmacy,Vernon,Fentanyl,Opioid,9.5
Vancouver Coastal,8VYWW3MWYYM4,2023-07-21,Insite,Vancouver,Fentanyl,Opioid,6.2
Vancouver Coastal,TPHE6NY49MRC,2023-07-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.8
Vancouver Coastal,N83Q77YQX863,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,D8XDE4DDQ26U,2023-07-21,Insite,Vancouver,Fentanyl,Opioid,12.9
Vancouver Coastal,HX427RRQBH83,2023-07-21,Insite,Vancouver,Fentanyl,Opioid,25.4
Vancouver Coastal,JM244K63A7QA,2023-07-21,Insite,Vancouver,Fentanyl,Opioid,12.5
Vancouver Coastal,68CKDP4XU7BT,2023-07-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.1
Interior Health,4XWV9MY76YDR,2023-07-20,ANKORS (Nelson),Nelson,Fentanyl,Opioid,8.5
Island Health,QTHW6Q6ZYEG2,2023-07-20,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,9.1
Vancouver Coastal,TRYBZ8ZE4P49,2023-07-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.3
Vancouver Coastal,3ED46773HD83,2023-07-20,Community Resource Centre,Powell River,Fentanyl,Opioid,38.3
Vancouver Coastal,6M6GJ4U22U2A,2023-07-20,Community Resource Centre,Powell River,Fentanyl,Opioid,9.9
Vancouver Coastal,FXV7E88EYKXX,2023-07-20,Community Resource Centre,Powell River,Down (Unknown Opioid),Opioid,38.5
Vancouver Coastal,H843W29E78M3,2023-07-20,Community Resource Centre,Powell River,Fentanyl,Opioid,17.8
Vancouver Coastal,X9H3MZ4ZKCTJ,2023-07-20,Community Resource Centre,Powell River,Fentanyl,Opioid,23.6
Fraser Health,EFGEVCU4EZE3,2023-07-20,Purpose Society,New Westminster,Fentanyl,Opioid,43.0
Fraser Health,N6TKTNGGVR6Q,2023-07-20,Purpose Society,New Westminster,Fentanyl,Opioid,55.4
Vancouver Coastal,BA93322CZ3MC,2023-07-20,Insite,Vancouver,Fentanyl,Opioid,12.6
Vancouver Coastal,TU3QKCB9YTWE,2023-07-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.9
Vancouver Coastal,2TGBK7NEP2PA,2023-07-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.0
Vancouver Coastal,HV2W69T78NXW,2023-07-20,Insite,Vancouver,Fentanyl,Opioid,9.4
Vancouver Coastal,6E3NTYGCZTZE,2023-07-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.8
Vancouver Coastal,JJG6AJHWXEEA,2023-07-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.6
Vancouver Coastal,TKEJPUMD88WT,2023-07-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,TN6JZEMMNZ7K,2023-07-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.2
Interior Health,BTTKUGD9DH44,2023-07-20,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,13.4
Island Health,9C2KX96WYG2U,2023-07-20,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.1
Island Health,TYXV7FVYNN9R,2023-07-20,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.1
Vancouver Coastal,NB2U8ZC327ZT,2023-07-20,Insite,Vancouver,Fentanyl,Opioid,14.0
Vancouver Coastal,48W9EK8BUQGN,2023-07-20,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,18.9
Vancouver Coastal,ACKDNMNB9G6Y,2023-07-20,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,60.5
Vancouver Coastal,VUHTC4M3Q4J9,2023-07-20,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,13.1
Vancouver Coastal,FNT63UX6DYCY,2023-07-20,Insite,Vancouver,Fentanyl,Opioid,13.3
Vancouver Coastal,NPNNVTVZTMMZ,2023-07-20,Insite,Vancouver,Fentanyl,Opioid,15.9
Vancouver Coastal,8RCNB6VZZDEN,2023-07-19,Community Resource Centre,Powell River,Fentanyl,Opioid,12.5
Vancouver Coastal,RBNXHRZYRBXU,2023-07-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,3XKKP4FRHRQ6,2023-07-19,Insite,Vancouver,Fentanyl,Opioid,19.1
Vancouver Coastal,JJEJW4RDGYZJ,2023-07-19,Insite,Vancouver,Fentanyl,Opioid,26.6
Vancouver Coastal,T3EFGRAFV9YD,2023-07-19,Insite,Vancouver,Fentanyl,Opioid,26.0
Vancouver Coastal,HDEWCHYGGFVH,2023-07-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,B4PV4D3D9RDK,2023-07-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,UUHBAK2FDFGE,2023-07-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,35.5
Interior Health,FENNU4EAB8JP,2023-07-19,ANKORS Mobile (Trail),Trail,Fentanyl,Opioid,9.5
Vancouver Coastal,AQWJQ4FZNTBE,2023-07-19,Community Resource Centre,Powell River,Fentanyl,Opioid,6.2
Interior Health,6HJAETCY443J,2023-07-19,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,52.7
