Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,Y8RE8P7FJFDV,2024-04-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,ZVTKA6C9HBER,2024-04-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.8
Vancouver Coastal,JNA83D6NMJ7Y,2024-04-17,Community Resource Centre,Powell River,Fentanyl,Opioid,20.4
Fraser Health,AKKQZ4HUUQTK,2024-04-17,SafePoint,Surrey,Down (Unknown Opioid),Opioid,23.3
Interior Health,VXV7YYQ9RCG9,2024-04-18,Fairhaven,Penticton,Down (Unknown Opioid),Opioid,20.6
Island Health,R9CCTGZ7AKKW,2024-04-14,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.0
Island Health,ZA9FN6PCVV3U,2024-04-15,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,JAEZZQGAWJVM,2024-04-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,9FVCV6Z4FN9G,2024-04-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,MP3RGA9V49Z9,2024-04-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,37.1
Vancouver Coastal,4KPE4AZ8EM68,2024-04-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,4.7
Vancouver Coastal,QF7C9UJG7D9R,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,GG2ZDGHUXWRT,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,17.7
Fraser Health,T6GVDG9FFMFK,2024-04-12,Phoenix Society The Hub,Abbotsford,Fentanyl,Opioid,20.9
Fraser Health,KKD4KD3MRE4K,2024-04-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,18.8
Fraser Health,MGGGQQA8PFMG,2024-04-12,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,48.5
Vancouver Coastal,VHCYMZQGGRYE,2024-04-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.4
Interior Health,2TPJMXJFK3UB,2024-04-05,VEPAD,Vernon,Down (Unknown Opioid),Opioid,14.7
Fraser Health,TJHG2J3JGPGV,2024-04-08,Fraser Canyon Clinic (Hope),Hope,Down (Unknown Opioid),Opioid,16.8
Vancouver Coastal,BEAH3BFBE6K4,2024-04-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.0
Vancouver Coastal,NV4KT8KYPF4U,2024-04-09,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,4YKDCE4X9VRD,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.2
Fraser Health,TURNHQTJ9TXB,2024-04-03,Ruth and Naomi's (Chilliwack),Chilliwack,Fentanyl,Opioid,65.5
Vancouver Coastal,JWHMP87884W2,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.7
Interior Health,6GUVQYGU9DP4,2024-04-04,ASK Wellness (Merritt),Merritt,Down (Unknown Opioid),Opioid,7.1
Interior Health,TV6U9ZW8DP4R,2024-04-05,VEPAD,Vernon,Down (Unknown Opioid),Opioid,24.5
Vancouver Coastal,WUQ77474FBQM,2024-04-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.0
Interior Health,BARXWQEMBHGA,2024-04-02,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,UFTUV6DMJRND,2024-04-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,ZNYTWMH6FDGY,2024-04-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,32.1
Island Health,Y8KN2NXWR3AV,2024-04-02,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,23.3
Fraser Health,2AD4FTWNPRWG,2024-04-03,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.7
Vancouver Coastal,PNRMBM9B6KMK,2024-04-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,9.1
Fraser Health,UMCECFPUPE79,2024-04-10,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,22.9
Fraser Health,UBMEE6FQ9GA9,2024-04-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,8.7
Fraser Health,C6XR33KMNUAA,2024-04-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,2V89ZQM96T2F,2024-04-29,Community Resource Centre,Powell River,Fentanyl,Opioid,23.8
Interior Health,2X2FKRTTTAPT,2024-04-24,IH Lansdowne SCS,Kamloops,Down (Unknown Opioid),Opioid,17.8
Vancouver Coastal,6URQXRP844ZE,2024-04-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,3.0
Northern Health,NT7QZYJPDJ7Q,2024-04-24,POUNDS,Prince George,Down (Unknown Opioid),Opioid,14.7
Fraser Health,W4X6EVKA97PX,2024-04-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.7
Interior Health,378ZERA4RXQG,2024-04-26,Medicine Shoppe Pharmacy,Vernon,Down (Unknown Opioid),Opioid,12.2
Vancouver Coastal,KMNJCA78GBCF,2024-04-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.2
Island Health,FDAHTXXUW9H6,2024-04-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.5
Vancouver Coastal,D67UKG9JDNET,2024-04-23,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.2
Fraser Health,AFGT8GTBV6H3,2024-04-23,Lookout Society Red Lion,Abbotsford,Down (Unknown Opioid),Opioid,8.9
Vancouver Coastal,4XQT8AN6PWQ6,2024-04-19,WCSS,Whistler,Down (Unknown Opioid),Opioid,20.5
Fraser Health,4RYAJYUYR7DR,2024-04-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.0
Interior Health,WXDR9ADKNCYB,2024-04-17,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,18.7
Vancouver Coastal,T8BK36ZK2K63,2024-04-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,18.4
Vancouver Coastal,FEP8TKN6NQEN,2024-04-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.0
Vancouver Coastal,WNGWJGVED3VG,2024-04-16,Insite,Vancouver,Down (Unknown Opioid),Opioid,37.2
Vancouver Coastal,XD9TW69P7DQV,2024-04-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,27.8
Vancouver Coastal,DE42NV4YAXBA,2024-04-12,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.1
Vancouver Coastal,GCDWBMM9FYGF,2024-04-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,40.5
Vancouver Coastal,JXMDZRAZN6FR,2024-04-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.0
Vancouver Coastal,TV9TMBANRK9K,2024-04-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Vancouver Coastal,E6R38RT6U6EM,2024-04-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,XN7PX8PFR7V7,2024-04-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,26.6
Vancouver Coastal,42AE6DQHZQPZ,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.9
Vancouver Coastal,3QVZUEC84AM3,2024-04-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,4.7
Island Health,N2BDUE3C9QCU,2024-04-03,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,16.0
Vancouver Coastal,NMQXUWXE72QG,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,4.0
Vancouver Coastal,QF37J4AAXHVY,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.1
Vancouver Coastal,F49DA4YVW7CA,2024-04-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.2
Vancouver Coastal,JXNTXGVRJE2Y,2024-04-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.3
Vancouver Coastal,EKFKKGR4QBD3,2024-04-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.4
Fraser Health,8CN2CUQEXWV2,2024-04-12,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,6.5
Island Health,WE6UJH29D34Z,2024-04-01,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,6.0
Vancouver Coastal,P4D2RFDRF9UV,2024-04-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.6
Island Health,UG9X9MYKVKXX,2024-04-23,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,6.9
Vancouver Coastal,CHQAERB2DBR2,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,39.3
Interior Health,A94ARJPXHWDR,2024-04-08,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,21.7
Vancouver Coastal,HNWHM94ZCQWV,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,27.1
Vancouver Coastal,28EQ3MU2T3J6,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.9
Vancouver Coastal,D484BMJK8R78,2024-04-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.1
Vancouver Coastal,WZN6JPJ4AHP7,2024-04-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.5
Fraser Health,BED8FB6YTGCK,2024-04-20,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,19.3
Fraser Health,XZZZ7473N7MH,2024-04-20,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,14.7
Fraser Health,ZJAKFM7R8C9Y,2024-04-20,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,13.7
Northern Health,6ZW9HJFYGCRD,2024-04-24,Prince George Needle Exchange,Prince George,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,3CZAJ7BR4T4N,2024-04-25,GYDT (West),Vancouver,Down (Unknown Opioid),Opioid,25.8
Vancouver Coastal,MQMNAMN2XVGH,2024-04-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.9
Fraser Health,X8HPTYBJG667,2024-04-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,16.3
Vancouver Coastal,A766ZVTEM6AG,2024-04-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.3
Vancouver Coastal,73BV2WZ377YF,2024-04-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.7
Vancouver Coastal,ZWBKXXEWFK8E,2024-04-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,7QU4PZVHYEPK,2024-04-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,MADRMBXZTXQ3,2024-04-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,15.1
Vancouver Coastal,QUMW4CT6WWFM,2024-04-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.2
Island Health,62NCEMGAWCCE,2024-04-25,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.9
Island Health,H4H7WB8DKEDV,2024-04-27,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,17.0
Vancouver Coastal,RVCNV8ZYQ3WK,2024-04-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.9
Island Health,7YJV968NQKFX,2024-04-23,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,10.0
Vancouver Coastal,MBVBGWAT8EEN,2024-04-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,4.7
Vancouver Coastal,YZ29B4GPRTWX,2024-04-22,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,46.1
Vancouver Coastal,PT86JYNZT2H4,2024-04-21,Community Resource Centre,Powell River,Fentanyl,Opioid,27.7
Vancouver Coastal,2UDKTYB37FUT,2024-04-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.5
Fraser Health,QTKKFVPFXPMX,2024-04-19,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,9BAYJWC7MHHB,2024-04-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.1
Fraser Health,FZWUXMKR7Z7H,2024-04-19,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,16.9
Vancouver Coastal,YMFEWNJ6TGT4,2024-04-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,47.9
Vancouver Coastal,CHWKAH22CHFN,2024-04-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.0
Island Health,FCWM4FJD7HD4,2024-04-16,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.8
Island Health,TXBJG6QJQYPK,2024-04-16,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.1
Vancouver Coastal,TZZ88XUGM7VZ,2024-04-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,48.9
Island Health,YHZW2FXF8ZBU,2024-04-11,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.6
Vancouver Coastal,3KQXHG96K4CJ,2024-04-10,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.0
Vancouver Coastal,YEVTCV9VNEJM,2024-04-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.0
Vancouver Coastal,4CEDGQU4W6YC,2024-04-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,60.7
Island Health,6FW9AZ7GK3P9,2024-04-09,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.5
Fraser Health,YDBCPXBTFJPG,2024-04-09,Food for the Soul,Maple Ridge,Down (Unknown Opioid),Opioid,14.3
Interior Health,QVJU9MZ73EET,2024-04-08,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,33.6
Vancouver Coastal,QM2KMN69YT6Y,2024-04-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.4
Vancouver Coastal,QX7888C6YYJN,2024-04-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.7
Vancouver Coastal,ZUGKDAY2C49R,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,9.1
Vancouver Coastal,K2EEQ4HFFV3E,2024-04-01,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.9
Vancouver Coastal,8HKNK9UDNDCB,2024-04-02,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,37.6
Vancouver Coastal,P3362YR33XPE,2024-04-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.0
Island Health,FGF2XCGYG28P,2024-04-03,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,19.5
Island Health,2WGJJ3AAMERA,2024-04-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.8
Fraser Health,HW9YFZ6PGE6W,2024-04-23,Food for the Soul,Maple Ridge,Down (Unknown Opioid),Opioid,15.3
Vancouver Coastal,RT87C3N6XWCD,2024-04-09,Insite,Vancouver,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,8FD9JQGC2ZBC,2024-04-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,64.4
Vancouver Coastal,6AZU62JQ67JG,2024-04-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.8
Island Health,FNWYEVRPN2GR,2024-04-10,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.6
Island Health,ZX27C9FYUHXE,2024-04-10,CMHA (Albert St.),Nanaimo,Fentanyl,Opioid,9.1
Vancouver Coastal,GCK6W7AQPZ27,2024-04-07,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.2
Fraser Health,ZZC7T43B9JJZ,2024-04-08,Fraser Canyon Clinic (Hope),Hope,Down (Unknown Opioid),Opioid,16.7
Northern Health,2R6TWTZ2TMB3,2024-04-12,POUNDS,Prince George,Down (Unknown Opioid),Opioid,50.2
Fraser Health,P3HE94M2ZATG,2024-04-12,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,4DUTQDQFBGC8,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,EMN8RV7YJMPB,2024-04-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.6
Vancouver Coastal,3B6AAH9FUTTB,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.1
Vancouver Coastal,ZN83KZ73NU3D,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,69.0
Vancouver Coastal,GDNHQ2DHTHVV,2024-04-19,GYDT (West),Vancouver,Down (Unknown Opioid),Opioid,16.2
Vancouver Coastal,ZYP4XXM433P9,2024-04-18,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.2
Vancouver Coastal,TW7CFGVGQ2CV,2024-04-19,GYDT (West),Vancouver,Down (Unknown Opioid),Opioid,16.4
Vancouver Coastal,GCQ2UKU37P8N,2024-04-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.3
Vancouver Coastal,QNNQXT7ENQDD,2024-04-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,4.4
Vancouver Coastal,NAGB64UUMBCD,2024-04-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,FXVE8TU4A9NV,2024-04-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,3.0
Vancouver Coastal,M3VQHCHK7VK8,2024-04-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.5
Vancouver Coastal,APT7BZ3J9RVX,2024-04-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.4
Vancouver Coastal,MB7DKP88Z6BU,2024-04-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,43YV49QKTEWC,2024-04-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,TBN9Z8U4392C,2024-04-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,13.4
Interior Health,M8JG67D7FW3H,2024-04-02,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,20.7
Vancouver Coastal,2D3RY2RKZD7X,2024-04-02,Insite,Vancouver,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,HJZ8NB3G6VVT,2024-04-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.2
Vancouver Coastal,7ZFYH398CHET,2024-04-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.5
Vancouver Coastal,QHPH6UWQQB7P,2024-04-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.1
Fraser Health,K7WCCDRKGUAD,2024-04-03,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,JF7M94V84DM8,2024-04-03,Insite,Vancouver,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,WE2PPXWR2UMF,2024-04-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,GJQ3EQACQCPH,2024-04-04,Insite,Vancouver,Down (Unknown Opioid),Opioid,36.5
Vancouver Coastal,2D3QFB8GC8NT,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.9
Vancouver Coastal,7VXMVR3AFGQG,2024-04-09,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.4
Vancouver Coastal,GQGMPRX46MGE,2024-04-08,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.2
Interior Health,U9GGMW2GC8RJ,2024-04-11,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,9.1
Vancouver Coastal,WX23RRXXQ8NK,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.1
Vancouver Coastal,R9B829JD72MD,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.6
Vancouver Coastal,JD4ZWFZAP29F,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,QUH28KMDTXTH,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.8
Vancouver Coastal,RHZZQZJNXK7M,2024-04-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.3
Vancouver Coastal,UZYPWKHJR7UG,2024-04-11,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,TM8XWFDQUTRA,2024-04-15,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.6
Vancouver Coastal,7H678PFE36BG,2024-04-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.4
Vancouver Coastal,XWMEJNN2CZUK,2024-04-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,28.6
Vancouver Coastal,9E7BRQ673N6Y,2024-04-17,Insite,Vancouver,Down (Unknown Opioid),Opioid,12.4
Fraser Health,J3UT739WGP6N,2024-04-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,32.2
Vancouver Coastal,KXRQV7QW2KWV,2024-04-18,Squamish OPS,Squamish,Down (Unknown Opioid),Opioid,10.9
Vancouver Coastal,WXBJQBEDB8T9,2024-04-19,Squamish OPS,Squamish,Fentanyl,Opioid,18.5
Vancouver Coastal,FE76ZAJR792N,2024-04-19,Insite,Vancouver,Down (Unknown Opioid),Opioid,16.7
Fraser Health,627Z3BAJGH7Y,2024-04-19,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,36.8
Fraser Health,KH6Y4P9KG6A9,2024-04-19,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,8JBFQCEP89ZH,2024-04-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.0
Vancouver Coastal,323EZZ68GRTZ,2024-04-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.2
Vancouver Coastal,TY7ARK3XW9H8,2024-04-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.8
Vancouver Coastal,RZWNJJKW6AE3,2024-04-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,XEV8Y38APYDX,2024-04-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,22.0
Vancouver Coastal,P78KKVK9X3Q3,2024-04-24,Insite,Vancouver,Down (Unknown Opioid),Opioid,4.3
Vancouver Coastal,ME3UGG26FJG8,2024-04-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.6
Vancouver Coastal,296GW2MV6BCQ,2024-04-25,GYDT (West),Vancouver,Down (Unknown Opioid),Opioid,23.0
Fraser Health,6FNF4W8WYQ3M,2024-04-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,21.1
Northern Health,YNTXWZFFC89B,2024-04-26,Prince George Needle Exchange,Prince George,Down (Unknown Opioid),Opioid,17.3
Fraser Health,7KTUQQWKJKME,2024-04-26,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,20.6
Northern Health,8R6T44PB6TJ7,2024-04-26,POUNDS,Prince George,Down (Unknown Opioid),Opioid,24.7
Fraser Health,9ZB24U9N46BF,2024-04-26,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,21.8
Vancouver Coastal,CD72DVBFDYDA,2024-04-27,Community Resource Centre,Powell River,Fentanyl,Opioid,21.1
Vancouver Coastal,UVVFKUBQ8VMK,2024-04-26,Insite,Vancouver,Down (Unknown Opioid),Opioid,20.4
Vancouver Coastal,68UH6NJTBFDG,2024-04-29,Insite,Vancouver,Down (Unknown Opioid),Opioid,2.6
Vancouver Coastal,U723E78TMWCD,2024-04-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Vancouver Coastal,ZHTK4NXNG2ZX,2024-04-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,C2U3X6MEH4HV,2024-04-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,24.0
Vancouver Coastal,6NDJPFCZC8G6,2024-04-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,QADJYG8Z69QG,2024-04-30,Insite,Vancouver,Down (Unknown Opioid),Opioid,14.5
