Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,X6UH79XPM8BN,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.9
Vancouver Coastal,9KPNX2GGVV3U,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,34.9
Vancouver Coastal,KZZVW2W3EPXP,2022-08-26,Insite,Vancouver,Fentanyl,Opioid,10.6
Vancouver Coastal,32Y74FM7MYQY,2022-08-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.3
Vancouver Coastal,KFR866WV8RVW,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,KZYD98JDPV79,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,30.1
Fraser Health,XGZPWKYGDQ88,2022-08-26,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,VDDFT3UX3MVX,2022-08-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,62.9
Vancouver Coastal,KUUZ6WHBDXAP,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.4
Island Health,UUUXNU7BWQGU,2022-08-26,CMHA,Nanaimo,Heroin,Opioid,35.8
Vancouver Coastal,XQKJQX7XC3AA,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.7
Vancouver Coastal,8A9ZTZCJCE8K,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.3
Vancouver Coastal,HNUQ777DMJBR,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,44.0
Fraser Health,7CFZX3PKMQFC,2022-08-26,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.5
Vancouver Coastal,UQGKDTJYHRZH,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,T4MHRAZHPEVZ,2022-08-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.8
Vancouver Coastal,RGMU9ZX7U2FG,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,WY6HVPE4MRWQ,2022-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Interior Health,MWXW4VDPRZ39,2022-08-25,Outreach Urban Health,Kelowna,Down (Unknown Opioid),Opioid,7.3
Northern Health,WWM8EQ3NEX6N,2022-08-25,POUNDS,Prince George,Down (Unknown Opioid),Opioid,14.8
Fraser Health,NJKX9MUXKXX3,2022-08-25,SafePoint,Surrey,Down (Unknown Opioid),Opioid,33.5
Fraser Health,YZGQTXHZMFTF,2022-08-25,SafePoint,Surrey,Down (Unknown Opioid),Opioid,49.8
Vancouver Coastal,6HZUT2NNQX8U,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.6
Vancouver Coastal,DUANTPDNVBJB,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.0
Vancouver Coastal,8GGTKM9RP4G7,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.6
Northern Health,4K8RWJ3HHZWB,2022-08-25,POUNDS,Prince George,Down (Unknown Opioid),Opioid,16.8
Vancouver Coastal,FGR9GBRJD9X8,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,Y2WZZBBEUW8J,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.4
Vancouver Coastal,683XVC4CHYMU,2022-08-25,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,22.9
Vancouver Coastal,YKZ3PUFCCJTV,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.9
Vancouver Coastal,D2HHWWVTMP89,2022-08-25,Insite,Vancouver,Fentanyl,Opioid,15.8
Fraser Health,JHJNZ4674RBG,2022-08-25,SafePoint,Surrey,Down (Unknown Opioid),Opioid,19.3
Vancouver Coastal,8NQDWCVHQQ2Q,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.5
Interior Health,7TPUFPKYXWNA,2022-08-25,Outreach Urban Health,Kelowna,Fentanyl,Opioid,16.6
Vancouver Coastal,BRFWB6GYGWMY,2022-08-25,Insite,Vancouver,Fentanyl,Opioid,14.9
Vancouver Coastal,EH73B4H4F2GY,2022-08-25,Insite,Vancouver,Fentanyl,Opioid,67.5
Vancouver Coastal,D37C8337NUJH,2022-08-25,Insite,Vancouver,Heroin,Opioid,11.6
Interior Health,7YR4K8AENNC2,2022-08-25,Princeton Family Services Society,Princeton,Fentanyl,Opioid,16.3
Vancouver Coastal,467Z7QH2XHDF,2022-08-25,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,56.7
Vancouver Coastal,YJYED93ZFNFF,2022-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.5
Interior Health,7WFHQBB6A8T6,2022-08-24,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,20.5
Fraser Health,6RJ3ZKP3DFKJ,2022-08-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.1
Fraser Health,WPYPXZ4GNFNP,2022-08-24,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,11.7
Fraser Health,9Q9UQN22WNQW,2022-08-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.0
Fraser Health,ZXVFABAXW6ZA,2022-08-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,12.4
Fraser Health,F749DVNZADA6,2022-08-24,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,24.7
Fraser Health,G2MMHNZ7PJFV,2022-08-24,Purpose Society,New Westminster,Fentanyl,Opioid,31.9
Interior Health,2G36F63UAQRD,2022-08-24,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,14.8
Fraser Health,8XZZCQ9NNUEN,2022-08-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,14.9
Fraser Health,MHRZJ98X6AWT,2022-08-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,13.8
Fraser Health,PNTN6PQ689WX,2022-08-24,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,32.1
Vancouver Coastal,3RHPWFU8RYQZ,2022-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,MM7GWZDAGB4T,2022-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,N49N9PVCDX4G,2022-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.6
Fraser Health,Y32R9RRRATAG,2022-08-24,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.4
Interior Health,HW6A9Q7A3C7T,2022-08-23,Vernon MHSU,Vernon,Down (Unknown Opioid),Opioid,7.7
Vancouver Coastal,HFAHDCBHQ7GR,2022-08-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.1
Vancouver Coastal,YF7B8UAPBV6B,2022-08-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.0
Interior Health,MKY8WYKMTAW2,2022-08-23,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,71.8
Interior Health,NFXNV2NJAHP8,2022-08-23,Cammy LaFleur Outreach (Vernon),Vernon,Down (Unknown Opioid),Opioid,7.2
Vancouver Coastal,KNR4NXGYHPC3,2022-08-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.3
Interior Health,3NMZ8ZWM8ZZK,2022-08-23,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,13.3
Interior Health,QJB93HXKGJVA,2022-08-23,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,TEB2JB9AM37U,2022-08-22,Molson OPS,Vancouver,Fentanyl,Opioid,16.1
Vancouver Coastal,D6FY6Y4YRCRV,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,72.5
Vancouver Coastal,EB7PBGB29JPE,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,66.6
Interior Health,QMH6R62A2TJ2,2022-08-22,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,26.2
Vancouver Coastal,M3HAUFQ9ECVT,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.1
Vancouver Coastal,WJPVVY4P4CNE,2022-08-22,Insite,Vancouver,Fentanyl,Opioid,15.8
Vancouver Coastal,PD3WFYK7B7YJ,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.7
Vancouver Coastal,DWVK9CW6CM4M,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.5
Vancouver Coastal,9JZXUABFHG8G,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.9
Vancouver Coastal,N8FHW2ECM9HR,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.1
Vancouver Coastal,69FUTYFMY69M,2022-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.1
Vancouver Coastal,Z9E4YBH6BYY3,2022-08-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.3
Vancouver Coastal,9EVQVU9D6XTM,2022-08-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.6
Fraser Health,ZDQ66P9PG9WD,2022-08-21,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,29R9Q6FKBFRV,2022-08-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.4
Vancouver Coastal,UXAFUJNQ2PJA,2022-08-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,61.8
Vancouver Coastal,U24NM6WJ9UDH,2022-08-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.9
Vancouver Coastal,TJC9AP28UBH3,2022-08-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.4
Vancouver Coastal,8H9H69KM78C6,2022-08-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,62.7
Vancouver Coastal,T7N3GXQPC6VF,2022-08-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.2
Vancouver Coastal,DTK3X78X9PKX,2022-08-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.0
Vancouver Coastal,TT84NCTGERGZ,2022-08-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.7
Vancouver Coastal,E9BV3AN3DC4A,2022-08-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.4
Vancouver Coastal,28MP39G7EEHZ,2022-08-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,39.4
Vancouver Coastal,W2T2T4XHQ7P6,2022-08-19,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,23.4
Vancouver Coastal,WXTJGWWWCUCK,2022-08-19,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,15.0
Vancouver Coastal,ADK9NBEBFG6V,2022-08-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.4
Vancouver Coastal,4VD4CH7A8T83,2022-08-19,Insite,Vancouver,Fentanyl,Opioid,20.5
Fraser Health,FD4W6AA6YCVT,2022-08-19,Mountainside Harm Reduction Society,Chilliwack,Down (Unknown Opioid),Opioid,11.3
Fraser Health,QF6EH9E3ZYHM,2022-08-19,Mountainside Harm Reduction Society,Chilliwack,Down (Unknown Opioid),Opioid,17.9
Interior Health,8UVFFNDY44X9,2022-08-19,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,15.3
Vancouver Coastal,3M3FYZ2FMAGA,2022-08-19,Insite,Vancouver,Fentanyl,Opioid,8.5
Vancouver Coastal,BJ9TFCZ3CF7X,2022-08-19,Insite,Vancouver,Fentanyl,Opioid,6.4
Vancouver Coastal,X4FPZ8ED6RRZ,2022-08-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.4
Vancouver Coastal,EK6X7WZ7FMEN,2022-08-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.5
Vancouver Coastal,U6K6T8B3VNAF,2022-08-18,Insite,Vancouver,Fentanyl,Opioid,12.8
Interior Health,9QQETZDKHHC2,2022-08-18,Outreach Urban Health,Kelowna,Fentanyl,Opioid,18.0
Vancouver Coastal,G2PPM7KYDZP7,2022-08-18,Insite,Vancouver,Fentanyl,Opioid,15.2
Vancouver Coastal,9DWZM3R2W7UP,2022-08-18,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,23.0
Vancouver Coastal,UCCUXRYXANR7,2022-08-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.1
Vancouver Coastal,YMJZHMVE8QBM,2022-08-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.0
Vancouver Coastal,REEGFNRAA6RX,2022-08-18,Overdose Prevention Society,Vancouver,Fentanyl,Opioid,50.1
Vancouver Coastal,4UGWEXDUENXF,2022-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.9
Vancouver Coastal,GMFRU7QPWQBE,2022-08-17,Insite,Vancouver,Fentanyl,Opioid,7.4
Vancouver Coastal,MQQGFQ7U6788,2022-08-17,Insite,Vancouver,Fentanyl,Opioid,6.0
Vancouver Coastal,PHQPRGBKT8BP,2022-08-17,Insite,Vancouver,Fentanyl,Opioid,13.9
Interior Health,F96GJHVGY6PH,2022-08-17,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,13.7
Vancouver Coastal,P4CWH8CNQ8EC,2022-08-17,Insite,Vancouver,Fentanyl,Opioid,9.3
Vancouver Coastal,TBTZJP32J6E8,2022-08-17,Insite,Vancouver,Fentanyl,Opioid,16.2
Vancouver Coastal,6FGC6DHAMPP2,2022-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.4
Vancouver Coastal,Y3QGRHWX2ZZ6,2022-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.5
Fraser Health,QYHTMN9W8G88,2022-08-17,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,11.3
Vancouver Coastal,2R6BYNRBCYMG,2022-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,66.3
Vancouver Coastal,ZTVUZ99BFYXG,2022-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,WMBU3WRQ9QRT,2022-08-17,Insite,Vancouver,Fentanyl,Opioid,7.2
Fraser Health,MVKUA7BK3UFD,2022-08-17,Ruth and Naomi's Mission,Chilliwack,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,QBQFV29P8U2X,2022-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.6
Fraser Health,66ZBU9M8Y3ME,2022-08-17,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,33.8
Fraser Health,MK7DNDVE2GTJ,2022-08-17,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,18.9
Vancouver Coastal,UQB6T4G8GBB3,2022-08-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Interior Health,6ENQX4VPZ4ZM,2022-08-16,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,6.4
Vancouver Coastal,8PFCT7GPEMFC,2022-08-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.0
Vancouver Coastal,FARPR2QY8CXU,2022-08-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.6
Interior Health,2478N4U8JGJG,2022-08-16,Cammy LaFleur Outreach (Vernon),Vernon,Fentanyl,Opioid,5.4
Vancouver Coastal,DC9E8NB2XW7B,2022-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.9
Vancouver Coastal,XR87EEUDCKYW,2022-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.5
Vancouver Coastal,AMWVFXEN962N,2022-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.0
Vancouver Coastal,2FMT46ZT6JVM,2022-08-15,Insite,Vancouver,Fentanyl,Opioid,6.6
Vancouver Coastal,P6A4N247XYQM,2022-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.7
Vancouver Coastal,ZCUAUWH4N6Q8,2022-08-15,Insite,Vancouver,Fentanyl,Opioid,20.6
Vancouver Coastal,KZ28VBPFJR8A,2022-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,61.3
Vancouver Coastal,TFQ27GXGYZNT,2022-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.1
Vancouver Coastal,76NJJHUYX6RF,2022-08-15,Insite,Vancouver,Fentanyl,Opioid,8.0
Vancouver Coastal,9Z6JY6BXGTKF,2022-08-15,Insite,Vancouver,Fentanyl,Opioid,4.7
Vancouver Coastal,DPRP3FN2VC2Y,2022-08-15,Insite,Vancouver,Fentanyl,Opioid,8.8
Vancouver Coastal,M7VJDQCZX243,2022-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.7
Vancouver Coastal,KF444FQFMGF4,2022-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.2
Vancouver Coastal,ZABAHUF3HMH8,2022-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,69.5
Vancouver Coastal,GJWPRGCG9ZMX,2022-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Vancouver Coastal,ZQGBQT22Z9RF,2022-08-14,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,38.6
Vancouver Coastal,78BNEYMNPDGH,2022-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,43.0
Vancouver Coastal,EPVZFKKZ2XMA,2022-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,73.3
Vancouver Coastal,7BAFPHVQR74J,2022-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.8
Vancouver Coastal,VMNPX9DRY7UZ,2022-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Interior Health,HXF823QBQV67,2022-08-12,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,24.3
Fraser Health,NWEC4WJWZ8AU,2022-08-12,The Hub,Abbotsford,Down (Unknown Opioid),Opioid,19.1
