Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,3RB4HJR6MPPM,2022-05-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,76BAQQQKTKVC,2022-05-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.8
Vancouver Coastal,44ZJVMX72YRZ,2022-05-27,Insite,Vancouver,Fentanyl,Opioid,7.5
Vancouver Coastal,BMUF83394WKY,2022-05-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.9
Vancouver Coastal,KW39TCWUQUY3,2022-05-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.7
Vancouver Coastal,4Q36WGRVDW7K,2022-05-27,Insite,Vancouver,Fentanyl,Opioid,9.2
Vancouver Coastal,2UZ76RT74ADR,2022-05-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,18.5
Interior Health,ZW3EPHKQZVQP,2022-05-27,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,20.1
Vancouver Coastal,D2MJF9XCZ293,2022-05-27,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,71.5
Interior Health,WE9XMVRZ63RV,2022-05-27,ASK Wellness (Merritt),Merritt,Fentanyl,Opioid,27.6
Northern Health,YJEAXUCPJRGZ,2022-05-27,POUNDS,Prince George,Down (Unknown Opioid),Opioid,15.7
Interior Health,FBUYY9WJPYBP,2022-05-27,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,27.8
Vancouver Coastal,JXKW2EERHZXH,2022-05-27,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,QX883KX6XFZ6,2022-05-27,Insite,Vancouver,Fentanyl,Opioid,9.4
Vancouver Coastal,KE2CGPUQH693,2022-05-26,Insite,Vancouver,Fentanyl,Opioid,19.7
Vancouver Coastal,DK66CECTWCYH,2022-05-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.6
Vancouver Coastal,TX4HFHNMEENT,2022-05-26,Insite,Vancouver,Fentanyl,Opioid,12.7
Vancouver Coastal,4CKM4PDFKX6H,2022-05-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,73.5
Vancouver Coastal,AUFG22PH89RE,2022-05-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.4
Vancouver Coastal,T6NM4XGKKY26,2022-05-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.0
Island Health,BXUTCN6JECDE,2022-05-26,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.8
Island Health,EENY3Q3YNZW7,2022-05-26,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,6.4
Island Health,J3733P8Y7C8A,2022-05-26,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,8.7
Vancouver Coastal,XAVXZHB6XHAX,2022-05-26,Get Your Drugs Tested,Vancouver,Heroin,Opioid,9.5
Vancouver Coastal,GNVXPDGCXKHM,2022-05-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,KUQGM676WZJX,2022-05-26,Get Your Drugs Tested,Vancouver,Heroin,Opioid,66.5
Vancouver Coastal,ZZTD9D8CEMTW,2022-05-26,Insite,Vancouver,Fentanyl,Opioid,18.4
Vancouver Coastal,6RRWEBVPZCEU,2022-05-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,69.0
Vancouver Coastal,XZTV8R3E98ZK,2022-05-26,Insite,Vancouver,Fentanyl,Opioid,4.3
Northern Health,ZZKHHHPQ87QU,2022-05-26,POUNDS,Prince George,Down (Unknown Opioid),Opioid,13.1
Vancouver Coastal,844CWNUFVRQA,2022-05-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,37.5
Vancouver Coastal,UFJGZ7ZTAH7G,2022-05-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,8.3
Vancouver Coastal,9C42TKXQZ6Z6,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,44.2
Vancouver Coastal,HD2UBX4BG2YY,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,55.6
Vancouver Coastal,HXMDJGU7WPUK,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,19.2
Vancouver Coastal,MXD3FMJVYQMZ,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,58.1
Vancouver Coastal,QJKUGWGVU9CY,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,16.9
Interior Health,TQUBFNU3WGA9,2022-05-25,ANKORS Mobile (Trail),Trail,Down (Unknown Opioid),Opioid,18.9
Interior Health,Y29G4TBTGG8Z,2022-05-25,ANKORS Mobile (Trail),Trail,Down (Unknown Opioid),Opioid,19.9
Interior Health,9X2UBVEE7B3C,2022-05-25,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,8.1
Interior Health,WA7VXPP9PC4Q,2022-05-25,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,18.5
Fraser Health,TPCXDQYJD7HR,2022-05-25,SafePoint,Surrey,Fentanyl,Opioid,19.4
Northern Health,EH4XKDCNXVD7,2022-05-25,POUNDS,Prince George,Down (Unknown Opioid),Opioid,10.0
Vancouver Coastal,FQW4AGC6BN2U,2022-05-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,62.4
Vancouver Coastal,FNRVGGCY8J6F,2022-05-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.9
Interior Health,DANMUUUH7C8T,2022-05-25,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,16.4
Vancouver Coastal,KFGRBA8M82TH,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,63.7
Vancouver Coastal,WHBB3EXV4BZJ,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,6.7
Interior Health,6CFMJDGYAAGR,2022-05-25,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,14.0
Fraser Health,ZZCHXRKYMH2X,2022-05-25,SafePoint,Surrey,Down (Unknown Opioid),Opioid,17.2
Vancouver Coastal,UHCGFAXGFUJD,2022-05-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,U2E9ZVVMUHNR,2022-05-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.8
Vancouver Coastal,9GDCTKEX6GF6,2022-05-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.3
Vancouver Coastal,R4PWVRN4WEU7,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,26.8
Vancouver Coastal,UDFC9PRU3EYR,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,27.1
Interior Health,ZZMG9RG3HWZT,2022-05-25,ANKORS Mobile (Trail),Trail,Down (Unknown Opioid),Opioid,14.7
Vancouver Coastal,P324Z6Z46PJX,2022-05-25,Insite,Vancouver,Fentanyl,Opioid,20.5
Interior Health,XC7G8NJJYUYX,2022-05-25,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,14.4
Vancouver Coastal,374HJGCDETKP,2022-05-24,Insite,Vancouver,Fentanyl,Opioid,14.4
Vancouver Coastal,C4VTFHUYKUPE,2022-05-24,Insite,Vancouver,Fentanyl,Opioid,10.3
Vancouver Coastal,PBYPKDG473F3,2022-05-24,Insite,Vancouver,Fentanyl,Opioid,12.2
Vancouver Coastal,D29CD3DBTN64,2022-05-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.3
Vancouver Coastal,YFAYCJPAAVAZ,2022-05-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,6.0
Interior Health,KT99C7KGWJ8N,2022-05-24,The Hub,Nelson,Fentanyl,Opioid,19.3
Vancouver Coastal,8NVVBQPEY3E8,2022-05-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.0
Vancouver Coastal,G32UDQGU3AAM,2022-05-24,Insite,Vancouver,Fentanyl,Opioid,12.3
Vancouver Coastal,B9PA9GU6PTXD,2022-05-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.3
Vancouver Coastal,ENZ9MTCC46TH,2022-05-24,Insite,Vancouver,Fentanyl,Opioid,13.9
Vancouver Coastal,BCM36MWQUVMJ,2022-05-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,5.8
Vancouver Coastal,F9RUJXMWGAUR,2022-05-24,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.4
Vancouver Coastal,RCUJB3WCMEQD,2022-05-24,Insite,Vancouver,Fentanyl,Opioid,12.9
Vancouver Coastal,FAMVEPGT7WEY,2022-05-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,64.4
Vancouver Coastal,HY6KK962XYA8,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,14.7
Vancouver Coastal,PUBJZHDZKRNU,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,8.9
Vancouver Coastal,ZBKHBGB7BUMW,2022-05-23,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,63.2
Vancouver Coastal,J23JMNRAR96A,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,7.3
Vancouver Coastal,TAB6KTQFTQVA,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,14.3
Vancouver Coastal,8TKFD2WRRXGW,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,8.7
Vancouver Coastal,KJJFMKJX4H86,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,30.1
Vancouver Coastal,JZNTR8RXZKWZ,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,9.6
Vancouver Coastal,A7GMJBJXEYXE,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,15.9
Vancouver Coastal,ZZZZDYCAJ28P,2022-05-23,Insite,Vancouver,Fentanyl,Opioid,19.3
Vancouver Coastal,FD68TQM2XJWC,2022-05-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.5
Vancouver Coastal,K9GQ8JW7HGQF,2022-05-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.9
Vancouver Coastal,QZ7ZUG2KMJ87,2022-05-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.9
Vancouver Coastal,WMW8CWMQHDW2,2022-05-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,61.5
Vancouver Coastal,WYZVJERW2UYJ,2022-05-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.6
Vancouver Coastal,X2X6TP6C4PKT,2022-05-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,B6JRG4YCVFA6,2022-05-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.8
Vancouver Coastal,GMZYHNZU99JQ,2022-05-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.1
Vancouver Coastal,886899UYAY2T,2022-05-21,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,18.8
Vancouver Coastal,64WUZYAZY4WP,2022-05-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,35.1
Vancouver Coastal,C37PG3448FEG,2022-05-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,34.4
Vancouver Coastal,GWTKWEKAVR7D,2022-05-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.7
Interior Health,CMHJC6VEN6A7,2022-05-20,Martin St Outreach Centre OPS,Penticton,Down (Unknown Opioid),Opioid,9.6
Vancouver Coastal,HAMH4AWRRFKA,2022-05-20,Insite,Vancouver,Fentanyl,Opioid,7.3
Vancouver Coastal,KNK4BK3G6PDW,2022-05-20,Insite,Vancouver,Fentanyl,Opioid,11.9
Vancouver Coastal,AFRMMW9UUJJP,2022-05-20,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.2
Vancouver Coastal,YPGB4QGAFZ82,2022-05-20,Insite,Vancouver,Fentanyl,Opioid,9.2
Vancouver Coastal,EMEKD2APNFNW,2022-05-20,Insite,Vancouver,Fentanyl,Opioid,20.0
Interior Health,2YDJR2CMCN6R,2022-05-20,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,9.8
Vancouver Coastal,UQ94NRBBF3GG,2022-05-20,Insite,Vancouver,Fentanyl,Opioid,21.2
Interior Health,PBWKV3WJZVGV,2022-05-20,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,14.3
Vancouver Coastal,X6YU3PHAUYH8,2022-05-19,Insite,Vancouver,Fentanyl,Opioid,9.5
Vancouver Coastal,2FHH8BF3MUPU,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.8
Vancouver Coastal,7W8E77CAGE8G,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.2
Vancouver Coastal,EMTBNYJTUEGY,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.2
Vancouver Coastal,KU9V2VKMFZYP,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.8
Vancouver Coastal,NYW7QY4WG28C,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,10.6
Vancouver Coastal,PV8EWZC6QUE3,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.0
Vancouver Coastal,RBVVYV6TYUXU,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,Y4TN9962TN6H,2022-05-19,Insite,Vancouver,Fentanyl,Opioid,10.8
Vancouver Coastal,F6FQWWETPCTF,2022-05-19,Insite,Vancouver,Fentanyl,Opioid,10.3
Vancouver Coastal,8QMMFXYN2V2J,2022-05-19,Insite,Vancouver,Fentanyl,Opioid,9.9
Vancouver Coastal,A8FKRQGRDQTB,2022-05-19,Insite,Vancouver,Fentanyl,Opioid,11.2
Vancouver Coastal,FBR6UGN49RYT,2022-05-19,Insite,Vancouver,Fentanyl,Opioid,12.8
Vancouver Coastal,7GAYB6VQZUA8,2022-05-19,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,16.8
Vancouver Coastal,2AY8K23UA6JE,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.5
Vancouver Coastal,8FC83AY8HY8J,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.0
Vancouver Coastal,YY2WQB9X387N,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,34.3
Vancouver Coastal,9AWKVUUCG98T,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.6
Vancouver Coastal,TPFT3GRFZCUC,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,71.8
Vancouver Coastal,UDGG8C9U6UGN,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,70.9
Vancouver Coastal,X6CDTQEUUX37,2022-05-19,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,65.5
Vancouver Coastal,28TNR72JQHC2,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,9.7
Vancouver Coastal,76JKUR7Y3TTX,2022-05-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,23.4
Fraser Health,EGQZZZFZRND2,2022-05-18,SafePoint,Surrey,Down (Unknown Opioid),Opioid,45.6
Fraser Health,RM6CUEUUYMUF,2022-05-18,SafePoint,Surrey,Down (Unknown Opioid),Opioid,65.3
Vancouver Coastal,YKAKMHMD6RGM,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,16.9
Interior Health,XAABA7EAFWPJ,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,QEZTAUTN99TT,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,8.5
Vancouver Coastal,VRTHBNKE4HHP,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,15.0
Interior Health,6TW8WM3YBFFU,2022-05-18,ASK Wellness (433 Tranquille),Kamloops,Fentanyl,Opioid,15.2
Vancouver Coastal,3HWJ6YZJJRC9,2022-05-18,Get Your Drugs Tested,Vancouver,Heroin,Opioid,64.4
Vancouver Coastal,JM9DJJZZQPZH,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,59.7
Vancouver Coastal,UHJJFZCGW6XJ,2022-05-18,Molson OPS,Vancouver,Fentanyl,Opioid,7.1
Vancouver Coastal,XCUC8KMEMNYW,2022-05-18,Molson OPS,Vancouver,Fentanyl,Opioid,13.0
Fraser Health,EBGCBD492GAE,2022-05-18,SafePoint,Surrey,Fentanyl,Opioid,29.1
Vancouver Coastal,FHBYP9R67Z6A,2022-05-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,25.5
Interior Health,96U9C69G9CYE,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,15.6
Interior Health,E42ZCDYU4H9E,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.6
Interior Health,NN6YVP6W24WE,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,13.0
Interior Health,W9ENT49GMYVK,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,12.5
Interior Health,YEYQY8REVTWK,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,10.6
Interior Health,ZZFZFBAPXGJ2,2022-05-18,ANKORS (Grand Forks),Grand Forks,Down (Unknown Opioid),Opioid,10.8
Vancouver Coastal,7JDZ22NY9MRR,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,13.5
Fraser Health,9CKCB4M3RBUQ,2022-05-18,SafePoint,Surrey,Fentanyl,Opioid,16.4
Fraser Health,TCYAVDYRJPRN,2022-05-18,SafePoint,Surrey,Fentanyl,Opioid,16.7
Fraser Health,X7YMQ4AU3AGX,2022-05-18,SafePoint,Surrey,Fentanyl,Opioid,16.4
Vancouver Coastal,F8KE2E2FRMBX,2022-05-18,Insite,Vancouver,Fentanyl,Opioid,16.3
Vancouver Coastal,KZQBYUPYDCJP,2022-05-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,13.8
Vancouver Coastal,H4N382Y4ZRC9,2022-05-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,44.1
Vancouver Coastal,KDEGJDEJJKGJ,2022-05-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.4
Vancouver Coastal,VY9THVA44U3D,2022-05-18,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.8
Fraser Health,XRZVJZFPVJEF,2022-05-17,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,24.6
Vancouver Coastal,ZCRC4HUFZ6ZP,2022-05-17,Insite,Vancouver,Fentanyl,Opioid,12.8
Vancouver Coastal,8G66RNW4D6Z6,2022-05-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.3
Vancouver Coastal,339KGJQPAG24,2022-05-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.0
Vancouver Coastal,4PCGBP4VTKVJ,2022-05-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,36.0
Interior Health,8X698G3UKPVK,2022-05-17,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,9.5
Interior Health,GE94T8T2M6CG,2022-05-17,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,17.4
Interior Health,HYXZCGHYCN2M,2022-05-17,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,14.0
Interior Health,RNARTNEMN66Q,2022-05-17,ANKORS (Nelson),Nelson,Down (Unknown Opioid),Opioid,16.2
Interior Health,ECQABFPCT73D,2022-05-17,Vernon MHSU,Vernon,Fentanyl,Opioid,9.8
Vancouver Coastal,FKQW9M9EMX7Z,2022-05-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Interior Health,EZGK67YA2H34,2022-05-16,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,M7W7R6DFP9JP,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,4.7
Vancouver Coastal,EPATU9KZMJEH,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,12.3
Vancouver Coastal,EUGF87ERNW6X,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,56.1
Vancouver Coastal,4NJPQUHXE6ZV,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,13.1
Vancouver Coastal,KZ43H6P93QCC,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,14.5
Vancouver Coastal,8DETED82F3MD,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,10.1
Vancouver Coastal,AA98U7B76RAB,2022-05-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.4
Vancouver Coastal,UZK247H8QVZZ,2022-05-16,Insite,Vancouver,Fentanyl,Opioid,28.2
Vancouver Coastal,9QW8JYD473JC,2022-05-14,Get Your Drugs Tested,Vancouver,Heroin,Opioid,22.3
Vancouver Coastal,KB4G7MN2YMHZ,2022-05-14,Get Your Drugs Tested,Vancouver,Heroin,Opioid,13.4
Vancouver Coastal,7MZ7R6CR393U,2022-05-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.4
Vancouver Coastal,ZHMCMVPF93XP,2022-05-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.2
Interior Health,XDATPPUZ94PW,2022-05-13,Martin St Outreach Centre OPS,Penticton,Heroin,Opioid,8.5
Vancouver Coastal,HZ6YJYCXFJZY,2022-05-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.7
Vancouver Coastal,FR8N9E29FVQ4,2022-05-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,68.5
Vancouver Coastal,F98W6GQXQU8G,2022-05-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.3
Vancouver Coastal,X8XVQRBFFYTP,2022-05-13,Insite,Vancouver,Fentanyl,Opioid,12.1
Vancouver Coastal,UA8XPE6DCMK2,2022-05-12,Insite,Vancouver,Fentanyl,Opioid,11.7
Island Health,JGF83W3QKFYA,2022-05-12,CMHA,Nanaimo,Down (Unknown Opioid),Opioid,10.4
Vancouver Coastal,48RYMAEB4YBK,2022-05-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,9QZHX8J6QDR8,2022-05-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,38.4
Vancouver Coastal,6ADVFUUB47RU,2022-05-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,72.0
Vancouver Coastal,UPN9BPXJA889,2022-05-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,68.8
Vancouver Coastal,W4W43TWXWWTX,2022-05-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
