Health Authority,Sample ID,Visit Date,Collection Site,City/Town,Drug,Category,Quant
Vancouver Coastal,JCMF7FWVND2Y,2023-08-21,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.9
Vancouver Coastal,9BZEMHGAFY4P,2023-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,28.8
Interior Health,TMEPNGTB29XY,2023-08-17,P+OPS Mobile (Penticton),Penticton,Down (Unknown Opioid),Opioid,15.2
Island Health,GAD9W38CG69W,2023-08-17,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,13.1
Fraser Health,P228BHJ6FJVY,2023-08-16,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,25.5
Fraser Health,VWMBYE47VPQP,2023-08-16,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,24.4
Interior Health,MN2YH28FFK67,2023-08-15,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,13.9
Interior Health,8HH4QCWNG4TX,2023-08-15,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,11.8
Interior Health,QXDDWMDTV6DZ,2023-08-15,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,13.5
Vancouver Coastal,UBQ2MT8BJV2Z,2023-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.2
Vancouver Coastal,KJD9HMEPUKY7,2023-08-14,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.6
Fraser Health,ZRBFFY4BKHTH,2023-08-11,Abby Drug War Survivors (NOMAD),Abbotsford,Down (Unknown Opioid),Opioid,11.7
Vancouver Coastal,GH6HX4WMHJVM,2023-08-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.0
Fraser Health,DP4FEAJHC66J,2023-08-09,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,13.4
Vancouver Coastal,N4QGC63NGE4Z,2023-08-08,Community Resource Centre,Powell River,Down (Unknown Opioid),Opioid,26.9
Fraser Health,MDYWCUGW38H7,2023-08-28,Public Health Unit (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,37.9
Vancouver Coastal,4UUVUP92RDVY,2023-08-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.4
Vancouver Coastal,HDYVT38TWGRA,2023-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.1
Vancouver Coastal,XNGP492QT8HE,2023-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.8
Interior Health,CMEKEUW7TRAB,2023-08-15,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,23.0
Vancouver Coastal,TPDUMEKNH2ZT,2023-08-01,Insite,Vancouver,Fentanyl,Opioid,17.7
Interior Health,TKYZMDB23YGV,2023-08-01,ASK Wellness (433 Tranquille),Kamloops,Down (Unknown Opioid),Opioid,12.6
Fraser Health,CWE3GXG94D24,2023-08-02,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,11.0
Vancouver Coastal,KD249CWBNRB2,2023-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.0
Fraser Health,E7R4AR6ZJ7A8,2023-08-16,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.9
Vancouver Coastal,BRD4ZJRYNBPM,2023-08-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,74.6
Interior Health,M6R2UQ6FW9RT,2023-08-22,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,12.4
Island Health,7R77VFJEJ6ZE,2023-08-25,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.6
Vancouver Coastal,MUN97Z9CVF6V,2023-08-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.0
Interior Health,2RPPA4JX3HXX,2023-08-30,ANKORS Mobile (Castlegar),Castlegar,Fentanyl,Opioid,8.8
Fraser Health,NAY64ZZ7BPZW,2023-08-08,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,11.6
Vancouver Coastal,2KD6V94EEA6N,2023-08-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.6
Vancouver Coastal,P3PDUM3X98NW,2023-08-10,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,56.6
Vancouver Coastal,67HQAQF326RP,2023-08-10,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,51.9
Vancouver Coastal,C32PUZ7WQ3CC,2023-08-10,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,51.6
Vancouver Coastal,7WMBR6ABDRUG,2023-08-11,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,64.2
Vancouver Coastal,AYDRPXKQBJ47,2023-08-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.5
Vancouver Coastal,7VTHYAZYVU9M,2023-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,55.8
Vancouver Coastal,KQK6M8P6GZMA,2023-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,63.8
Fraser Health,9GBG64D3BZ2X,2023-08-15,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,38.4
Fraser Health,8R3NDH7VQFJF,2023-08-16,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,14.1
Island Health,39MMDFG9838R,2023-08-20,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.9
Island Health,8ZZXBAAM34ZN,2023-08-20,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,13.6
Island Health,PFEGJGHNEVNW,2023-08-20,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,15.5
Vancouver Coastal,49XEV7J4YG9B,2023-08-20,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,72.2
Island Health,6DVJ8UU7BHGK,2023-08-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,22.4
Island Health,Q2ZY7T8ZT9J3,2023-08-22,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,23.0
Interior Health,U2Z9RVVUZ9J6,2023-08-24,P+OPS Mobile (Penticton),Penticton,Fentanyl,Opioid,20.4
Island Health,C6PGD9U48FRK,2023-08-24,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,5.3
Vancouver Coastal,936Z6T6QW6WY,2023-08-25,WCSS,Whistler,Heroin,Opioid,8.1
Vancouver Coastal,URVUEKKE6EUE,2023-08-28,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,67.8
Vancouver Coastal,YWBZKFA3DQ3V,2023-08-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,11.2
Vancouver Coastal,CZCAQAXTQGGJ,2023-08-30,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.4
Fraser Health,4HT8PD36ER66,2023-08-01,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,27.0
Fraser Health,9FAQBZRWRZEE,2023-08-02,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,19.7
Vancouver Coastal,P7YXWD4AF3ED,2023-08-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,TJ37WZ8TMRAN,2023-08-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,65.3
Vancouver Coastal,H7C79Q4GBNBR,2023-08-04,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,13.7
Fraser Health,MWY3NQ9293H8,2023-08-01,3030 Gordon,Coquitlam,Down (Unknown Opioid),Opioid,31.6
Vancouver Coastal,4WF792BQ7CYM,2023-08-08,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,M73Q9JYPKQGT,2023-08-15,Community Resource Centre,Powell River,Heroin,Opioid,27.7
Vancouver Coastal,CU4HGC9JAZF9,2023-08-17,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Island Health,A6RKHNGW6VQC,2023-08-24,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,4.7
Island Health,GKAXW2FAK33C,2023-08-25,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,4.0
Island Health,U6PHM4KF8GHM,2023-08-25,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,4.6
Island Health,WF93ND2GXAGR,2023-08-31,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,3.8
Fraser Health,THHY82U82QTG,2023-08-30,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,26.3
Vancouver Coastal,47PPFC2UBFUA,2023-08-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,20.3
Vancouver Coastal,QCCUMMMFRDU3,2023-08-30,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.0
Vancouver Coastal,24F7CNM8ZR2K,2023-08-29,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.6
Vancouver Coastal,NFQY4Y3KFU2Y,2023-08-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.9
Vancouver Coastal,2HEPWV6GNV4Q,2023-08-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,29.8
Vancouver Coastal,PQNEMMPAAEE7,2023-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,16.6
Vancouver Coastal,VZP9H8V2PJCK,2023-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.0
Vancouver Coastal,93DVFTJT2Q76,2023-08-25,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,19.8
Vancouver Coastal,VHF7VUHG97RT,2023-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.5
Vancouver Coastal,ZXVUT6MT8AD7,2023-08-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,27.4
Vancouver Coastal,UV7FDJR88TRQ,2023-08-23,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.7
Vancouver Coastal,EC4VM48F24EK,2023-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.2
Vancouver Coastal,4W7HBXYR764U,2023-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.3
Vancouver Coastal,4EVNED33MYQD,2023-08-22,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.8
Island Health,4VG7PCPYJD4F,2023-08-18,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,9.7
Vancouver Coastal,7KHHGB42AMBN,2023-08-18,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,18.4
Vancouver Coastal,YGJQBMYYBCG4,2023-08-17,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,50.8
Vancouver Coastal,C2KVMC8AA8MB,2023-08-15,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,56.5
Vancouver Coastal,7YQA64KFG3YJ,2023-08-15,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.6
Vancouver Coastal,8GK9F2ZKFKG7,2023-08-15,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,61.8
Vancouver Coastal,KXKXCBRFEXZ2,2023-08-13,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,65.6
Vancouver Coastal,T9EE2WWJTG86,2023-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,18.5
Vancouver Coastal,RTBY9HQ6T8HV,2023-08-12,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.9
Vancouver Coastal,D4AQZY2WF4VE,2023-08-11,Insite,Vancouver,Fentanyl,Opioid,18.0
Vancouver Coastal,GHGNEC3PH3MV,2023-08-11,Insite,Vancouver,Fentanyl,Opioid,16.0
Vancouver Coastal,XPUU4BDKD2MB,2023-08-11,Insite,Vancouver,Fentanyl,Opioid,17.6
Vancouver Coastal,GEUEW7HWHHVV,2023-08-11,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.6
Vancouver Coastal,4D4UJJ2A68K4,2023-08-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,14.0
Vancouver Coastal,VF2Z36XAZWAX,2023-08-10,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,24.3
Fraser Health,BB7VUGJGGF6U,2023-08-09,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,22.7
Vancouver Coastal,GHQR4APUN7TN,2023-08-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,13.5
Vancouver Coastal,63BXAZH79JAW,2023-08-09,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,18.4
Vancouver Coastal,34BFCJKJVRHD,2023-08-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.8
Vancouver Coastal,8JDJ6ZNKG744,2023-08-04,Insite,Vancouver,Fentanyl,Opioid,64.7
Vancouver Coastal,MXFJYXMWGKE4,2023-08-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,17.6
Vancouver Coastal,4PQKNNQXKMFJ,2023-08-05,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,58.9
Island Health,ZYNFGNVYVYF4,2023-08-08,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,13.4
Island Health,PMCYZZW4GKDD,2023-08-08,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.7
Island Health,Z784M2VFVVMZ,2023-08-08,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.8
Vancouver Coastal,N94G7U3HBRMK,2023-08-12,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,28.2
Vancouver Coastal,AWX4MZ6VV3WP,2023-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,31.9
Island Health,3ZBFMGCTVNC9,2023-08-13,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.4
Fraser Health,HBW6ZDZ2FZNM,2023-08-14,Purpose Society,New Westminster,Fentanyl,Opioid,24.1
Vancouver Coastal,7VN96BCWFAZB,2023-08-16,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,23.5
Fraser Health,JCKGUZKK4NMU,2023-08-16,SafePoint,Surrey,Down (Unknown Opioid),Opioid,15.6
Interior Health,AUBRKN4RKCRW,2023-08-17,Martin St Outreach Centre OPS,Penticton,Fentanyl,Opioid,17.8
Vancouver Coastal,6B4WV6T4CCBC,2023-08-22,Community Resource Centre,Powell River,Fentanyl,Opioid,18.3
Vancouver Coastal,8HGNP84DUKZ6,2023-08-22,Community Resource Centre,Powell River,Fentanyl,Opioid,17.6
Vancouver Coastal,3WN97PKDFZXG,2023-08-22,The Hub,Vancouver,Fentanyl,Opioid,19.1
Fraser Health,PBGZ79UTTCJE,2023-08-23,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,10.1
Island Health,36J7FGRA2GTD,2023-08-23,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.5
Island Health,B7AXMRXPRXVX,2023-08-23,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.4
Island Health,HN6W9NBT28GG,2023-08-23,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.2
Fraser Health,XDW977WW2FAT,2023-08-23,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,14.1
Interior Health,KRGQM8KBVMEK,2023-08-23,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,9.3
Island Health,HUPGUX9NUECU,2023-08-25,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,12.6
Fraser Health,WMA8AT4QUJDU,2023-08-25,Phoenix Society The Hub,Abbotsford,Down (Unknown Opioid),Opioid,11.7
Vancouver Coastal,KJZ3CCMN87EC,2023-08-25,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,50.5
Vancouver Coastal,PXVZP98UDR7G,2023-08-26,Get Your Drugs Tested,Vancouver,Fentanyl,Opioid,21.5
Vancouver Coastal,3X3MM36YNCNQ,2023-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,47.2
Vancouver Coastal,ZJRGDGNTYG9G,2023-08-26,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,50.6
Fraser Health,TCVYB27BR7ZQ,2023-08-28,Public Health Unit (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,23.6
Fraser Health,QZT8FJYRZF94,2023-08-29,Foxglove Housing,Surrey,Down (Unknown Opioid),Opioid,23.0
Fraser Health,W7YEQ8XWEWXD,2023-08-30,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,22.2
Vancouver Coastal,A4VKAXHQJDUM,2023-08-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,26.3
Vancouver Coastal,4449BP6MCPVE,2023-08-31,Dr. Peter Centre,Vancouver,Fentanyl,Opioid,11.8
Island Health,H7UPFFJENKZX,2023-08-31,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,11.4
Island Health,NMUDXJY7HH9E,2023-08-31,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,7.4
Island Health,WY22T78RKETQ,2023-08-31,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.5
Vancouver Coastal,W49KFYDHHNXB,2023-08-01,Insite,Vancouver,Fentanyl,Opioid,17.3
Fraser Health,MMW6HF2P84QE,2023-08-02,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,22.0
Vancouver Coastal,RAMTTUW2ZXNN,2023-08-03,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,32.1
Fraser Health,KDRB43ERXJQD,2023-08-06,MRSOS,Maple Ridge,Down (Unknown Opioid),Opioid,17.0
Vancouver Coastal,QAUQ2ZQAZ6WZ,2023-08-06,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,13.3
Fraser Health,UEJEV8VQPPC3,2023-08-09,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,23.5
Fraser Health,BBQQD8JAXAD6,2023-08-23,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,37.6
Fraser Health,8U4CBJBY6C9U,2023-08-26,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,5.0
Vancouver Coastal,F6ABN7R6ZGX3,2023-08-31,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,25.2
Interior Health,UV4FGMKJC9ZQ,2023-08-31,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,13.3
Interior Health,J4WJU3BQV4M4,2023-08-30,ANKORS Mobile (Castlegar),Castlegar,Fentanyl,Opioid,9.4
Fraser Health,TR6ARK9V3WHV,2023-08-30,Purpose Society,New Westminster,Down (Unknown Opioid),Opioid,27.8
Vancouver Coastal,W6V4VM2FJJ7Y,2023-08-28,Community Resource Centre,Powell River,Fentanyl and Heroin,Opioid,14.8
Vancouver Coastal,ZJH4HV3ARR34,2023-08-28,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,15.5
Island Health,R4W6G9QANN4F,2023-08-26,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.1
Fraser Health,CCG2ZQT8RWND,2023-08-26,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,18.2
Island Health,FRJDVCFFVPB6,2023-08-25,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,8.5
Island Health,GDQKCP6949UK,2023-08-24,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,14.6
Interior Health,A84A488YX9AD,2023-08-23,ANKORS Outreach (Trail),Trail,Fentanyl,Opioid,8.1
Interior Health,KPER392FNQXM,2023-08-22,ANKORS (Cranbrook),Cranbrook,Down (Unknown Opioid),Opioid,10.8
Interior Health,Z4RWV6WC87JA,2023-08-15,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,9.6
Vancouver Coastal,NGY3KNANKZMK,2023-08-13,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,21.7
Fraser Health,T9EYTF8NZHW3,2023-08-09,PCRS Wellness Centre,Chilliwack,Down (Unknown Opioid),Opioid,17.6
Island Health,BH8QRBDFJW43,2023-08-02,CMHA (Albert St.),Nanaimo,Down (Unknown Opioid),Opioid,10.5
Vancouver Coastal,DXMW8EN9DP33,2023-08-04,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,19.5
Interior Health,36MUR6MFJWKF,2023-08-02,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,50.2
Interior Health,N44ZAJUMNGM6,2023-08-02,Living Positive Resource Centre,Kelowna,Down (Unknown Opioid),Opioid,51.3
Vancouver Coastal,UM2N8GTZURNT,2023-08-24,Get Your Drugs Tested,Vancouver,Down (Unknown Opioid),Opioid,9.5
Interior Health,VP9QYMXPWQGA,2023-08-15,ANKORS Outreach (Grand Forks),Grand Forks,Fentanyl,Opioid,12.5
Fraser Health,UGWCMFZBEETJ,2023-08-02,Ruth and Naomi's (Chilliwack),Chilliwack,Down (Unknown Opioid),Opioid,10.4
